id,asset,milestone_year,rep_period,time_block_start,time_block_end,solution
604,PT_Battery,2050,1,13,16,-0.0
605,PT_Battery,2050,1,17,20,-0.0
606,PT_Battery,2050,1,21,24,0.0
607,PT_Battery,2050,2,1,4,-0.0
608,PT_Battery,2050,2,5,8,-0.0
609,PT_Battery,2050,2,9,12,-0.0
610,PT_Battery,2050,2,13,16,-0.0
611,PT_Battery,2050,2,17,20,-0.0
612,PT_Battery,2050,2,21,24,0.0
613,PT_Battery,2050,3,1,4,-0.0
614,PT_Battery,2050,3,5,8,-0.0
615,PT_Battery,2050,3,9,12,-0.0
616,PT_Battery,2050,3,13,16,-0.0
617,PT_Battery,2050,3,17,20,-0.0
618,PT_Battery,2050,3,21,24,0.0
619,RO_Battery,2050,1,1,4,0.0
620,RO_Battery,2050,1,5,8,0.0
621,RO_Battery,2050,1,9,12,0.0
622,RO_Battery,2050,1,13,16,4.038
623,RO_Battery,2050,1,17,20,1.3253455850718776
624,RO_Battery,2050,1,21,24,0.0
625,RO_Battery,2050,2,1,4,0.0
626,RO_Battery,2050,2,5,8,0.0
627,RO_Battery,2050,2,9,12,4.038
628,RO_Battery,2050,2,13,16,4.038
629,RO_Battery,2050,2,17,20,0.0502517971246057
630,RO_Battery,2050,2,21,24,0.0
631,RO_Battery,2050,3,1,4,0.0
632,RO_Battery,2050,3,5,8,0.0
633,RO_Battery,2050,3,9,12,4.038
634,RO_Battery,2050,3,13,16,4.038
635,RO_Battery,2050,3,17,20,0.0
636,RO_Battery,2050,3,21,24,4.038
637,SE_Battery,2050,1,1,4,0.0
638,SE_Battery,2050,1,5,8,0.0
639,SE_Battery,2050,1,9,12,0.0
640,SE_Battery,2050,1,13,16,0.0
641,SE_Battery,2050,1,17,20,1.629
642,SE_Battery,2050,1,21,24,0.0
643,SE_Battery,2050,2,1,4,1.629
644,SE_Battery,2050,2,5,8,0.0
645,SE_Battery,2050,2,9,12,0.0
646,SE_Battery,2050,2,13,16,1.629
647,SE_Battery,2050,2,17,20,0.0
648,SE_Battery,2050,2,21,24,0.0
649,SE_Battery,2050,3,1,4,0.0
650,SE_Battery,2050,3,5,8,0.0
651,SE_Battery,2050,3,9,12,0.0
652,SE_Battery,2050,3,13,16,0.0
653,SE_Battery,2050,3,17,20,0.0
654,SE_Battery,2050,3,21,24,0.0
655,SI_Battery,2050,1,1,4,0.0
656,SI_Battery,2050,1,5,8,0.0
657,SI_Battery,2050,1,9,12,0.0
658,SI_Battery,2050,1,13,16,0.195
659,SI_Battery,2050,1,17,20,0.195
660,SI_Battery,2050,1,21,24,0.0
661,SI_Battery,2050,2,1,4,0.195
662,SI_Battery,2050,2,5,8,0.0
663,SI_Battery,2050,2,9,12,0.0
664,SI_Battery,2050,2,13,16,0.195
665,SI_Battery,2050,2,17,20,0.195
666,SI_Battery,2050,2,21,24,0.195
667,SI_Battery,2050,3,1,4,0.195
668,SI_Battery,2050,3,5,8,0.0
669,SI_Battery,2050,3,9,12,0.0
670,SI_Battery,2050,3,13,16,0.195
671,SI_Battery,2050,3,17,20,0.195
672,SI_Battery,2050,3,21,24,0.0
673,SK_Battery,2050,1,1,4,-0.0
674,SK_Battery,2050,1,5,8,-0.0
675,SK_Battery,2050,1,9,12,-0.0
676,SK_Battery,2050,1,13,16,-0.0
677,SK_Battery,2050,1,17,20,-0.0
678,SK_Battery,2050,1,21,24,0.0
679,SK_Battery,2050,2,1,4,-0.0
680,SK_Battery,2050,2,5,8,-0.0
681,SK_Battery,2050,2,9,12,-0.0
682,SK_Battery,2050,2,13,16,-0.0
683,SK_Battery,2050,2,17,20,-0.0
684,SK_Battery,2050,2,21,24,0.0
685,SK_Battery,2050,3,1,4,-0.0
686,SK_Battery,2050,3,5,8,-0.0
687,SK_Battery,2050,3,9,12,-0.0
688,SK_Battery,2050,3,13,16,-0.0
689,SK_Battery,2050,3,17,20,-0.0
690,SK_Battery,2050,3,21,24,0.0
691,UK_Battery,2050,1,1,1,0.0
692,UK_Battery,2050,1,2,2,0.0
693,UK_Battery,2050,1,3,3,0.0
694,UK_Battery,2050,1,4,4,0.0
695,UK_Battery,2050,1,5,5,0.0
696,UK_Battery,2050,1,6,6,0.0
697,UK_Battery,2050,1,7,7,0.0
698,UK_Battery,2050,1,8,8,0.0
699,UK_Battery,2050,1,9,9,0.0
700,UK_Battery,2050,1,10,10,0.0
701,UK_Battery,2050,1,11,11,0.0
702,UK_Battery,2050,1,12,12,0.0
703,UK_Battery,2050,1,13,13,0.0
704,UK_Battery,2050,1,14,14,0.0
705,UK_Battery,2050,1,15,15,0.0
706,UK_Battery,2050,1,16,16,0.0
707,UK_Battery,2050,1,17,17,0.0
708,UK_Battery,2050,1,18,18,1.8457616297323565
709,UK_Battery,2050,1,19,19,4.580055880762521
710,UK_Battery,2050,1,20,20,2.220147293153971
711,UK_Battery,2050,1,21,21,0.0
712,UK_Battery,2050,1,22,22,0.0
713,UK_Battery,2050,1,23,23,0.0
714,UK_Battery,2050,1,24,24,0.0
715,UK_Battery,2050,2,1,1,0.0
716,UK_Battery,2050,2,2,2,0.0
717,UK_Battery,2050,2,3,3,2.460941117018418
718,UK_Battery,2050,2,4,4,10.463016505509732
719,UK_Battery,2050,2,5,5,17.327720145232714
720,UK_Battery,2050,2,6,6,19.147364242512513
721,UK_Battery,2050,2,7,7,12.769195037378175
722,UK_Battery,2050,2,8,8,0.0
723,UK_Battery,2050,2,9,9,0.0
724,UK_Battery,2050,2,10,10,0.0
725,UK_Battery,2050,2,11,11,0.0
726,UK_Battery,2050,2,12,12,4.767244688149875
727,UK_Battery,2050,2,13,13,6.541171214059025
728,UK_Battery,2050,2,14,14,19.473171214059025
729,UK_Battery,2050,2,15,15,32.12573864994658
730,UK_Battery,2050,2,16,16,38.796
731,UK_Battery,2050,2,17,17,38.796
732,UK_Battery,2050,2,18,18,38.796
733,UK_Battery,2050,2,19,19,25.884123254028815
734,UK_Battery,2050,2,20,20,14.50777335325925
735,UK_Battery,2050,2,21,21,8.642134148748177
736,UK_Battery,2050,2,22,22,0.9981892455307007
737,UK_Battery,2050,2,23,23,0.0
738,UK_Battery,2050,2,24,24,0.0
739,UK_Battery,2050,3,1,1,0.0
740,UK_Battery,2050,3,2,2,0.0
741,UK_Battery,2050,3,3,3,0.0
742,UK_Battery,2050,3,4,4,0.0
743,UK_Battery,2050,3,5,5,0.0
744,UK_Battery,2050,3,6,6,0.0
745,UK_Battery,2050,3,7,7,0.0
746,UK_Battery,2050,3,8,8,0.0
747,UK_Battery,2050,3,9,9,0.0
748,UK_Battery,2050,3,10,10,0.0
749,UK_Battery,2050,3,11,11,0.0
750,UK_Battery,2050,3,12,12,0.0
751,UK_Battery,2050,3,13,13,0.0
752,UK_Battery,2050,3,14,14,0.0
753,UK_Battery,2050,3,15,15,0.0
754,UK_Battery,2050,3,16,16,0.0
755,UK_Battery,2050,3,17,17,0.0
756,UK_Battery,2050,3,18,18,0.0
757,UK_Battery,2050,3,19,19,0.0
758,UK_Battery,2050,3,20,20,0.0
759,UK_Battery,2050,3,21,21,0.0
760,UK_Battery,2050,3,22,22,0.0
761,UK_Battery,2050,3,23,23,0.0
762,UK_Battery,2050,3,24,24,0.0
