id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,e_demand,2030,1,1,1,4744.7595576242875
2,e_demand,2030,1,2,2,4744.7595576242875
3,e_demand,2030,1,3,3,5551.368682420417
4,e_demand,2030,1,4,4,5551.368682420417
5,e_demand,2030,1,5,5,5551.368682420417
6,e_demand,2030,1,6,6,5551.368682420417
7,e_demand,2030,1,7,7,5551.368682420417
8,e_demand,2030,1,8,8,5551.368682420417
9,e_demand,2030,1,9,9,5551.368682420417
10,e_demand,2030,1,10,10,2158.865598719051
11,e_demand,2030,1,11,11,1542.0468562278936
12,e_demand,2030,1,12,12,1542.0468562278936
13,e_demand,2030,1,13,13,1542.0468562278936
14,e_demand,2030,1,14,14,1542.0468562278936
15,e_demand,2030,1,15,15,1542.0468562278936
16,e_demand,2030,1,16,16,2158.865598719051
17,e_demand,2030,1,17,17,4744.7595576242875
18,e_demand,2030,1,18,18,5551.368682420417
19,e_demand,2030,1,19,19,5551.368682420417
20,e_demand,2030,1,20,20,5551.368682420417
21,e_demand,2030,1,21,21,5551.368682420417
22,e_demand,2030,1,22,22,5551.368682420417
23,e_demand,2030,1,23,23,5551.368682420417
24,e_demand,2030,1,24,24,2158.865598719051
25,e_demand,2030,2,1,1,5605.057946958322
26,e_demand,2030,2,2,2,5605.057946958322
27,e_demand,2030,2,3,3,5605.057946958322
28,e_demand,2030,2,4,4,5605.057946958322
29,e_demand,2030,2,5,5,5605.057946958322
30,e_demand,2030,2,6,6,5605.057946958322
31,e_demand,2030,2,7,7,5605.057946958322
32,e_demand,2030,2,8,8,5605.057946958322
33,e_demand,2030,2,9,9,5605.057946958322
34,e_demand,2030,2,10,10,5605.057946958322
35,e_demand,2030,2,11,11,5605.057946958322
36,e_demand,2030,2,12,12,5605.057946958322
37,e_demand,2030,2,13,13,5605.057946958322
38,e_demand,2030,2,14,14,5605.057946958322
39,e_demand,2030,2,15,15,5605.057946958322
40,e_demand,2030,2,16,16,5605.057946958322
41,e_demand,2030,2,17,17,5605.057946958322
42,e_demand,2030,2,18,18,5605.057946958322
43,e_demand,2030,2,19,19,5605.057946958322
44,e_demand,2030,2,20,20,5605.057946958322
45,e_demand,2030,2,21,21,5605.057946958322
46,e_demand,2030,2,22,22,5605.057946958322
47,e_demand,2030,2,23,23,5605.057946958322
48,e_demand,2030,2,24,24,5605.057946958322
49,e_demand,2030,3,1,1,1197.1918376359974
50,e_demand,2030,3,2,2,1197.1918376359974
51,e_demand,2030,3,3,3,1197.1918376359974
52,e_demand,2030,3,4,4,1197.1918376359974
53,e_demand,2030,3,5,5,1197.1918376359974
54,e_demand,2030,3,6,6,1197.1918376359974
55,e_demand,2030,3,7,7,1197.1918376359974
56,e_demand,2030,3,8,8,1676.0685726903964
57,e_demand,2030,3,9,9,3683.667192726146
58,e_demand,2030,3,10,10,4309.890615489591
59,e_demand,2030,3,11,11,4309.890615489591
60,e_demand,2030,3,12,12,4309.890615489591
61,e_demand,2030,3,13,13,4309.890615489591
62,e_demand,2030,3,14,14,4309.890615489591
63,e_demand,2030,3,15,15,4309.890615489591
64,e_demand,2030,3,16,16,4309.890615489591
65,e_demand,2030,3,17,17,4309.890615489591
66,e_demand,2030,3,18,18,4309.890615489591
67,e_demand,2030,3,19,19,4309.890615489591
68,e_demand,2030,3,20,20,4309.890615489591
69,e_demand,2030,3,21,21,4309.890615489591
70,e_demand,2030,3,22,22,4309.890615489591
71,e_demand,2030,3,23,23,4309.890615489591
72,e_demand,2030,3,24,24,4309.890615489591
73,e_demand,2030,4,1,1,3675.3058012940082
74,e_demand,2030,4,2,2,3675.3058012940082
75,e_demand,2030,4,3,3,3675.3058012940082
76,e_demand,2030,4,4,4,3675.3058012940082
77,e_demand,2030,4,5,5,3675.3058012940082
78,e_demand,2030,4,6,6,3675.3058012940082
79,e_demand,2030,4,7,7,3675.3058012940082
80,e_demand,2030,4,8,8,3675.3058012940082
81,e_demand,2030,4,9,9,3675.3058012940082
82,e_demand,2030,4,10,10,3675.3058012940082
83,e_demand,2030,4,11,11,3675.3058012940082
84,e_demand,2030,4,12,12,3675.3058012940082
85,e_demand,2030,4,13,13,1429.2855893921144
86,e_demand,2030,4,14,14,1429.2855893921144
87,e_demand,2030,4,15,15,1429.2855893921144
88,e_demand,2030,4,16,16,3141.2870096529987
89,e_demand,2030,4,17,17,3675.3058012940082
90,e_demand,2030,4,18,18,1429.2855893921144
91,e_demand,2030,4,19,19,1020.9182781372245
92,e_demand,2030,4,20,20,1020.9182781372245
93,e_demand,2030,4,21,21,1020.9182781372245
94,e_demand,2030,4,22,22,1020.9182781372245
95,e_demand,2030,4,23,23,1020.9182781372245
96,e_demand,2030,4,24,24,1020.9182781372245
97,e_demand,2030,5,1,1,1859.9949911601484
98,e_demand,2030,5,2,2,1859.9949911601484
99,e_demand,2030,5,3,3,1859.9949911601484
100,e_demand,2030,5,4,4,1859.9949911601484
101,e_demand,2030,5,5,5,1859.9949911601484
102,e_demand,2030,5,6,6,1859.9949911601484
103,e_demand,2030,5,7,7,1859.9949911601484
104,e_demand,2030,5,8,8,1859.9949911601484
105,e_demand,2030,5,9,9,1859.9949911601484
106,e_demand,2030,5,10,10,1859.9949911601484
107,e_demand,2030,5,11,11,1859.9949911601484
108,e_demand,2030,5,12,12,1859.9949911601484
109,e_demand,2030,5,13,13,1859.9949911601484
110,e_demand,2030,5,14,14,1859.9949911601484
111,e_demand,2030,5,15,15,1859.9949911601484
112,e_demand,2030,5,16,16,1859.9949911601484
113,e_demand,2030,5,17,17,1859.9949911601484
114,e_demand,2030,5,18,18,1859.9949911601484
115,e_demand,2030,5,19,19,1859.9949911601484
116,e_demand,2030,5,20,20,1859.9949911601484
117,e_demand,2030,5,21,21,1859.9949911601484
118,e_demand,2030,5,22,22,1859.9949911601484
119,e_demand,2030,5,23,23,1859.9949911601484
120,e_demand,2030,5,24,24,1859.9949911601484
121,e_demand,2030,6,1,1,890.294756740474
122,e_demand,2030,6,2,2,890.294756740474
123,e_demand,2030,6,3,3,890.294756740474
124,e_demand,2030,6,4,4,890.294756740474
125,e_demand,2030,6,5,5,890.294756740474
126,e_demand,2030,6,6,6,890.294756740474
127,e_demand,2030,6,7,7,890.294756740474
128,e_demand,2030,6,8,8,890.294756740474
129,e_demand,2030,6,9,9,890.294756740474
130,e_demand,2030,6,10,10,890.294756740474
131,e_demand,2030,6,11,11,890.294756740474
132,e_demand,2030,6,12,12,890.294756740474
133,e_demand,2030,6,13,13,890.294756740474
134,e_demand,2030,6,14,14,890.294756740474
135,e_demand,2030,6,15,15,890.294756740474
136,e_demand,2030,6,16,16,890.294756740474
137,e_demand,2030,6,17,17,890.294756740474
138,e_demand,2030,6,18,18,890.294756740474
139,e_demand,2030,6,19,19,890.294756740474
140,e_demand,2030,6,20,20,1246.4126594366635
141,e_demand,2030,6,21,21,1246.4126594366635
142,e_demand,2030,6,22,22,1246.4126594366635
143,e_demand,2030,6,23,23,890.294756740474
144,e_demand,2030,6,24,24,890.294756740474
145,e_demand,2030,7,1,1,2067.907200094992
146,e_demand,2030,7,2,2,2067.907200094992
147,e_demand,2030,7,3,3,2067.907200094992
148,e_demand,2030,7,4,4,2067.907200094992
149,e_demand,2030,7,5,5,2067.907200094992
150,e_demand,2030,7,6,6,2067.907200094992
151,e_demand,2030,7,7,7,2067.907200094992
152,e_demand,2030,7,8,8,2067.907200094992
153,e_demand,2030,7,9,9,2067.907200094992
154,e_demand,2030,7,10,10,2067.907200094992
155,e_demand,2030,7,11,11,2067.907200094992
156,e_demand,2030,7,12,12,2067.907200094992
157,e_demand,2030,7,13,13,2067.907200094992
158,e_demand,2030,7,14,14,2067.907200094992
159,e_demand,2030,7,15,15,2067.907200094992
160,e_demand,2030,7,16,16,2895.0700801329886
161,e_demand,2030,7,17,17,2895.0700801329886
162,e_demand,2030,7,18,18,7444.465920341971
163,e_demand,2030,7,19,19,7444.465920341971
164,e_demand,2030,7,20,20,6362.791384907667
165,e_demand,2030,7,21,21,2895.0700801329886
166,e_demand,2030,7,22,22,2067.907200094992
167,e_demand,2030,7,23,23,2067.907200094992
168,e_demand,2030,7,24,24,2067.907200094992
169,e_demand,2030,8,1,1,1513.832538526981
170,e_demand,2030,8,2,2,1513.832538526981
171,e_demand,2030,8,3,3,1513.832538526981
172,e_demand,2030,8,4,4,1513.832538526981
173,e_demand,2030,8,5,5,2119.3655539377733
174,e_demand,2030,8,6,6,2119.3655539377733
175,e_demand,2030,8,7,7,4657.946272390711
176,e_demand,2030,8,8,8,4657.946272390711
177,e_demand,2030,8,9,9,2119.3655539377733
178,e_demand,2030,8,10,10,1513.832538526981
179,e_demand,2030,8,11,11,1513.832538526981
180,e_demand,2030,8,12,12,1513.832538526981
181,e_demand,2030,8,13,13,1513.832538526981
182,e_demand,2030,8,14,14,1513.832538526981
183,e_demand,2030,8,15,15,1513.832538526981
184,e_demand,2030,8,16,16,2119.3655539377733
185,e_demand,2030,8,17,17,2119.3655539377733
186,e_demand,2030,8,18,18,1513.832538526981
187,e_demand,2030,8,19,19,1513.832538526981
188,e_demand,2030,8,20,20,1513.832538526981
189,e_demand,2030,8,21,21,1513.832538526981
190,e_demand,2030,8,22,22,1513.832538526981
191,e_demand,2030,8,23,23,1513.832538526981
192,e_demand,2030,8,24,24,1513.832538526981
193,e_demand,2030,9,1,1,1341.3800684397233
194,e_demand,2030,9,2,2,1341.3800684397233
195,e_demand,2030,9,3,3,1341.3800684397233
196,e_demand,2030,9,4,4,1341.3800684397233
197,e_demand,2030,9,5,5,1341.3800684397233
198,e_demand,2030,9,6,6,1341.3800684397233
199,e_demand,2030,9,7,7,1341.3800684397233
200,e_demand,2030,9,8,8,1341.3800684397233
201,e_demand,2030,9,9,9,1341.3800684397233
202,e_demand,2030,9,10,10,1341.3800684397233
203,e_demand,2030,9,11,11,1341.3800684397233
204,e_demand,2030,9,12,12,1341.3800684397233
205,e_demand,2030,9,13,13,1341.3800684397233
206,e_demand,2030,9,14,14,1341.3800684397233
207,e_demand,2030,9,15,15,1341.3800684397233
208,e_demand,2030,9,16,16,1341.3800684397233
209,e_demand,2030,9,17,17,1341.3800684397233
210,e_demand,2030,9,18,18,1341.3800684397233
211,e_demand,2030,9,19,19,1341.3800684397233
212,e_demand,2030,9,20,20,1341.3800684397233
213,e_demand,2030,9,21,21,1341.3800684397233
214,e_demand,2030,9,22,22,1341.3800684397233
215,e_demand,2030,9,23,23,1341.3800684397233
216,e_demand,2030,9,24,24,1341.3800684397233
217,e_demand,2030,10,1,1,1211.3755260782411
218,e_demand,2030,10,2,2,1211.3755260782411
219,e_demand,2030,10,3,3,1211.3755260782411
220,e_demand,2030,10,4,4,1211.3755260782411
221,e_demand,2030,10,5,5,1211.3755260782411
222,e_demand,2030,10,6,6,1211.3755260782411
223,e_demand,2030,10,7,7,1211.3755260782411
224,e_demand,2030,10,8,8,1211.3755260782411
225,e_demand,2030,10,9,9,1211.3755260782411
226,e_demand,2030,10,10,10,1211.3755260782411
227,e_demand,2030,10,11,11,1211.3755260782411
228,e_demand,2030,10,12,12,1211.3755260782411
229,e_demand,2030,10,13,13,1211.3755260782411
230,e_demand,2030,10,14,14,1211.3755260782411
231,e_demand,2030,10,15,15,1211.3755260782411
232,e_demand,2030,10,16,16,1211.3755260782411
233,e_demand,2030,10,17,17,1211.3755260782411
234,e_demand,2030,10,18,18,1211.3755260782411
235,e_demand,2030,10,19,19,1211.3755260782411
236,e_demand,2030,10,20,20,1211.3755260782411
237,e_demand,2030,10,21,21,1211.3755260782411
238,e_demand,2030,10,22,22,1211.3755260782411
239,e_demand,2030,10,23,23,1211.3755260782411
240,e_demand,2030,10,24,24,1211.3755260782411
241,h2_demand,2030,1,1,1,3084.093712455787
242,h2_demand,2030,1,2,2,3084.093712455787
243,h2_demand,2030,1,3,3,3084.093712455787
244,h2_demand,2030,1,4,4,3084.093712455787
245,h2_demand,2030,1,5,5,3084.093712455787
246,h2_demand,2030,1,6,6,3084.093712455787
247,h2_demand,2030,1,7,7,3084.093712455787
248,h2_demand,2030,1,8,8,3084.093712455787
249,h2_demand,2030,1,9,9,3084.093712455787
250,h2_demand,2030,1,10,10,3084.093712455787
251,h2_demand,2030,1,11,11,3084.093712455787
252,h2_demand,2030,1,12,12,3084.093712455787
253,h2_demand,2030,1,13,13,3084.093712455787
254,h2_demand,2030,1,14,14,3084.093712455787
255,h2_demand,2030,1,15,15,3084.093712455787
256,h2_demand,2030,1,16,16,3084.093712455787
257,h2_demand,2030,1,17,17,3084.093712455787
258,h2_demand,2030,1,18,18,3084.093712455787
259,h2_demand,2030,1,19,19,3084.093712455787
260,h2_demand,2030,1,20,20,3084.093712455787
261,h2_demand,2030,1,21,21,3084.093712455787
262,h2_demand,2030,1,22,22,3084.093712455787
263,h2_demand,2030,1,23,23,3084.093712455787
264,h2_demand,2030,1,24,24,3084.093712455787
265,h2_demand,2030,2,1,1,11210.115893916643
266,h2_demand,2030,2,2,2,11210.115893916643
267,h2_demand,2030,2,3,3,11210.115893916643
268,h2_demand,2030,2,4,4,11210.115893916643
269,h2_demand,2030,2,5,5,11210.115893916643
270,h2_demand,2030,2,6,6,11210.115893916643
271,h2_demand,2030,2,7,7,11210.115893916643
272,h2_demand,2030,2,8,8,11210.115893916643
273,h2_demand,2030,2,9,9,11210.115893916643
274,h2_demand,2030,2,10,10,11210.115893916643
275,h2_demand,2030,2,11,11,11210.115893916643
276,h2_demand,2030,2,12,12,11210.115893916643
277,h2_demand,2030,2,13,13,11210.115893916643
278,h2_demand,2030,2,14,14,11210.115893916643
279,h2_demand,2030,2,15,15,11210.115893916643
280,h2_demand,2030,2,16,16,11210.115893916643
281,h2_demand,2030,2,17,17,11210.115893916643
282,h2_demand,2030,2,18,18,11210.115893916643
283,h2_demand,2030,2,19,19,11210.115893916643
284,h2_demand,2030,2,20,20,11210.115893916643
285,h2_demand,2030,2,21,21,11210.115893916643
286,h2_demand,2030,2,22,22,11210.115893916643
287,h2_demand,2030,2,23,23,11210.115893916643
288,h2_demand,2030,2,24,24,11210.115893916643
289,h2_demand,2030,3,1,1,2394.383675271995
290,h2_demand,2030,3,2,2,2394.383675271995
291,h2_demand,2030,3,3,3,2394.383675271995
292,h2_demand,2030,3,4,4,2394.383675271995
293,h2_demand,2030,3,5,5,2394.383675271995
294,h2_demand,2030,3,6,6,2394.383675271995
295,h2_demand,2030,3,7,7,2394.383675271995
296,h2_demand,2030,3,8,8,2394.383675271995
297,h2_demand,2030,3,9,9,2394.383675271995
298,h2_demand,2030,3,10,10,2394.383675271995
299,h2_demand,2030,3,11,11,2394.383675271995
300,h2_demand,2030,3,12,12,2394.383675271995
301,h2_demand,2030,3,13,13,2394.383675271995
302,h2_demand,2030,3,14,14,2394.383675271995
303,h2_demand,2030,3,15,15,2394.383675271995
304,h2_demand,2030,3,16,16,2394.383675271995
305,h2_demand,2030,3,17,17,2394.383675271995
306,h2_demand,2030,3,18,18,2394.383675271995
307,h2_demand,2030,3,19,19,2394.383675271995
308,h2_demand,2030,3,20,20,2394.383675271995
309,h2_demand,2030,3,21,21,2394.383675271995
310,h2_demand,2030,3,22,22,2394.383675271995
311,h2_demand,2030,3,23,23,2394.383675271995
312,h2_demand,2030,3,24,24,2394.383675271995
313,h2_demand,2030,4,1,1,2041.836556274449
314,h2_demand,2030,4,2,2,2041.836556274449
315,h2_demand,2030,4,3,3,2041.836556274449
316,h2_demand,2030,4,4,4,2041.836556274449
317,h2_demand,2030,4,5,5,2041.836556274449
318,h2_demand,2030,4,6,6,2041.836556274449
319,h2_demand,2030,4,7,7,2041.836556274449
320,h2_demand,2030,4,8,8,2041.836556274449
321,h2_demand,2030,4,9,9,2041.836556274449
322,h2_demand,2030,4,10,10,2041.836556274449
323,h2_demand,2030,4,11,11,2041.836556274449
324,h2_demand,2030,4,12,12,2041.836556274449
325,h2_demand,2030,4,13,13,2041.836556274449
326,h2_demand,2030,4,14,14,2041.836556274449
327,h2_demand,2030,4,15,15,2041.836556274449
328,h2_demand,2030,4,16,16,2041.836556274449
329,h2_demand,2030,4,17,17,2041.836556274449
330,h2_demand,2030,4,18,18,2041.836556274449
331,h2_demand,2030,4,19,19,2041.836556274449
332,h2_demand,2030,4,20,20,2041.836556274449
333,h2_demand,2030,4,21,21,2041.836556274449
334,h2_demand,2030,4,22,22,2041.836556274449
335,h2_demand,2030,4,23,23,2041.836556274449
336,h2_demand,2030,4,24,24,2041.836556274449
337,h2_demand,2030,5,1,1,3719.989982320297
338,h2_demand,2030,5,2,2,3719.989982320297
339,h2_demand,2030,5,3,3,3719.989982320297
340,h2_demand,2030,5,4,4,3719.989982320297
341,h2_demand,2030,5,5,5,3719.989982320297
342,h2_demand,2030,5,6,6,3719.989982320297
343,h2_demand,2030,5,7,7,3719.989982320297
344,h2_demand,2030,5,8,8,3719.989982320297
345,h2_demand,2030,5,9,9,3719.989982320297
346,h2_demand,2030,5,10,10,3719.989982320297
347,h2_demand,2030,5,11,11,3719.989982320297
348,h2_demand,2030,5,12,12,3719.989982320297
349,h2_demand,2030,5,13,13,3719.989982320297
350,h2_demand,2030,5,14,14,3719.989982320297
351,h2_demand,2030,5,15,15,3719.989982320297
352,h2_demand,2030,5,16,16,3719.989982320297
353,h2_demand,2030,5,17,17,3719.989982320297
354,h2_demand,2030,5,18,18,3719.989982320297
355,h2_demand,2030,5,19,19,3719.989982320297
356,h2_demand,2030,5,20,20,3719.989982320297
357,h2_demand,2030,5,21,21,3719.989982320297
358,h2_demand,2030,5,22,22,3719.989982320297
359,h2_demand,2030,5,23,23,3719.989982320297
360,h2_demand,2030,5,24,24,3719.989982320297
361,h2_demand,2030,6,1,1,1780.589513480948
362,h2_demand,2030,6,2,2,1780.589513480948
363,h2_demand,2030,6,3,3,1780.589513480948
364,h2_demand,2030,6,4,4,1780.589513480948
365,h2_demand,2030,6,5,5,1780.589513480948
366,h2_demand,2030,6,6,6,1780.589513480948
367,h2_demand,2030,6,7,7,1780.589513480948
368,h2_demand,2030,6,8,8,1780.589513480948
369,h2_demand,2030,6,9,9,1780.589513480948
370,h2_demand,2030,6,10,10,1780.589513480948
371,h2_demand,2030,6,11,11,1780.589513480948
372,h2_demand,2030,6,12,12,1780.589513480948
373,h2_demand,2030,6,13,13,1780.589513480948
374,h2_demand,2030,6,14,14,1780.589513480948
375,h2_demand,2030,6,15,15,1780.589513480948
376,h2_demand,2030,6,16,16,1780.589513480948
377,h2_demand,2030,6,17,17,1780.589513480948
378,h2_demand,2030,6,18,18,1780.589513480948
379,h2_demand,2030,6,19,19,1780.589513480948
380,h2_demand,2030,6,20,20,1780.589513480948
381,h2_demand,2030,6,21,21,1780.589513480948
382,h2_demand,2030,6,22,22,1780.589513480948
383,h2_demand,2030,6,23,23,1780.589513480948
384,h2_demand,2030,6,24,24,1780.589513480948
