id,from_asset,to_asset,year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
156,electrolizer,h2_demand,2030,1,1.0,0.65,12,12,1.349169230769231
157,electrolizer,h2_demand,2030,1,1.0,0.65,13,13,1.1084541538461539
158,electrolizer,h2_demand,2030,1,1.0,0.65,14,14,7.400539076923076
159,electrolizer,h2_demand,2030,1,1.0,0.65,15,15,10.599752615384615
160,electrolizer,h2_demand,2030,1,1.0,0.65,16,16,23.399904
161,electrolizer,h2_demand,2030,1,1.0,0.65,17,17,31.762526615384512
162,electrolizer,h2_demand,2030,1,1.0,0.65,18,18,-0.0
163,electrolizer,h2_demand,2030,1,1.0,0.65,19,19,-0.0
164,electrolizer,h2_demand,2030,1,1.0,0.65,20,20,-0.0
165,electrolizer,h2_demand,2030,1,1.0,0.65,21,21,-0.0
166,electrolizer,h2_demand,2030,1,1.0,0.65,22,22,-0.0
167,electrolizer,h2_demand,2030,1,1.0,0.65,23,23,0.0
168,electrolizer,h2_demand,2030,1,1.0,0.65,24,24,7.225329230769232
169,smr_ccs,h2_demand,2030,1,1.0,1.0,1,1,96.47833153846167
170,smr_ccs,h2_demand,2030,1,1.0,1.0,2,2,99.16537507692297
171,smr_ccs,h2_demand,2030,1,1.0,1.0,3,3,100.0
172,smr_ccs,h2_demand,2030,1,1.0,1.0,4,4,100.0
173,smr_ccs,h2_demand,2030,1,1.0,1.0,5,5,100.0
174,smr_ccs,h2_demand,2030,1,1.0,1.0,6,6,100.0
175,smr_ccs,h2_demand,2030,1,1.0,1.0,7,7,100.0
176,smr_ccs,h2_demand,2030,1,1.0,1.0,8,8,100.0
177,smr_ccs,h2_demand,2030,1,1.0,1.0,9,9,100.0
178,smr_ccs,h2_demand,2030,1,1.0,1.0,10,10,98.44268923076923
179,smr_ccs,h2_demand,2030,1,1.0,1.0,11,11,99.22387569230769
180,smr_ccs,h2_demand,2030,1,1.0,1.0,12,12,98.65083076923077
181,smr_ccs,h2_demand,2030,1,1.0,1.0,13,13,98.89154584615385
182,smr_ccs,h2_demand,2030,1,1.0,1.0,14,14,92.59946092307692
183,smr_ccs,h2_demand,2030,1,1.0,1.0,15,15,89.40024738461538
184,smr_ccs,h2_demand,2030,1,1.0,1.0,16,16,76.60009600000001
185,smr_ccs,h2_demand,2030,1,1.0,1.0,17,17,68.23747338461548
186,smr_ccs,h2_demand,2030,1,1.0,1.0,18,18,100.0
187,smr_ccs,h2_demand,2030,1,1.0,1.0,19,19,100.0
188,smr_ccs,h2_demand,2030,1,1.0,1.0,20,20,100.0
189,smr_ccs,h2_demand,2030,1,1.0,1.0,21,21,100.0
190,smr_ccs,h2_demand,2030,1,1.0,1.0,22,22,100.0
191,smr_ccs,h2_demand,2030,1,1.0,1.0,23,23,100.0
192,smr_ccs,h2_demand,2030,1,1.0,1.0,24,24,92.77467076923077
193,wind_offshore,hub,2030,1,1.0,1.0,1,1,13.03246
194,wind_offshore,hub,2030,1,1.0,1.0,2,2,11.75399939999993
195,wind_offshore,hub,2030,1,1.0,1.0,3,3,12.351856
196,wind_offshore,hub,2030,1,1.0,1.0,4,4,7.2856644
197,wind_offshore,hub,2030,1,1.0,1.0,5,5,3.9981944
198,wind_offshore,hub,2030,1,1.0,1.0,6,6,7.9708552
199,wind_offshore,hub,2030,1,1.0,1.0,7,7,6.49897
200,wind_offshore,hub,2030,1,1.0,1.0,8,8,7.677626399999999
201,wind_offshore,hub,2030,1,1.0,1.0,9,9,2.5555184
202,wind_offshore,hub,2030,1,1.0,1.0,10,10,0.0
203,wind_offshore,hub,2030,1,1.0,1.0,11,11,0.0
204,wind_offshore,hub,2030,1,1.0,1.0,12,12,0.0
205,wind_offshore,hub,2030,1,1.0,1.0,13,13,0.0
206,wind_offshore,hub,2030,1,1.0,1.0,14,14,0.0
207,wind_offshore,hub,2030,1,1.0,1.0,15,15,0.0
208,wind_offshore,hub,2030,1,1.0,1.0,16,16,0.0
209,wind_offshore,hub,2030,1,1.0,1.0,17,17,0.0
210,wind_offshore,hub,2030,1,1.0,1.0,18,18,9.9525508
211,wind_offshore,hub,2030,1,1.0,1.0,19,19,5.4109984
212,wind_offshore,hub,2030,1,1.0,1.0,20,20,3.1401616
213,wind_offshore,hub,2030,1,1.0,1.0,21,21,2.032712
214,wind_offshore,hub,2030,1,1.0,1.0,22,22,1.239886
215,wind_offshore,hub,2030,1,1.0,1.0,23,23,1.5122156
216,wind_offshore,hub,2030,1,1.0,1.0,24,24,0.0
217,wind_offshore,electrolizer,2030,1,1.0,1.0,1,1,0.0
218,wind_offshore,electrolizer,2030,1,1.0,1.0,2,2,0.5425062000000693
219,wind_offshore,electrolizer,2030,1,1.0,1.0,3,3,0.0
220,wind_offshore,electrolizer,2030,1,1.0,1.0,4,4,0.0
221,wind_offshore,electrolizer,2030,1,1.0,1.0,5,5,0.0
222,wind_offshore,electrolizer,2030,1,1.0,1.0,6,6,0.0
223,wind_offshore,electrolizer,2030,1,1.0,1.0,7,7,0.0
224,wind_offshore,electrolizer,2030,1,1.0,1.0,8,8,0.0
225,wind_offshore,electrolizer,2030,1,1.0,1.0,9,9,0.0
226,wind_offshore,electrolizer,2030,1,1.0,1.0,10,10,0.506126
227,wind_offshore,electrolizer,2030,1,1.0,1.0,11,11,0.2522404
228,wind_offshore,electrolizer,2030,1,1.0,1.0,12,12,0.43848000000000004
229,wind_offshore,electrolizer,2030,1,1.0,1.0,13,13,0.3602476
230,wind_offshore,electrolizer,2030,1,1.0,1.0,14,14,2.4051752
231,wind_offshore,electrolizer,2030,1,1.0,1.0,15,15,3.4449196
232,wind_offshore,electrolizer,2030,1,1.0,1.0,16,16,7.6049688
233,wind_offshore,electrolizer,2030,1,1.0,1.0,17,17,12.9506224
234,wind_offshore,electrolizer,2030,1,1.0,1.0,18,18,0.0
235,wind_offshore,electrolizer,2030,1,1.0,1.0,19,19,0.0
236,wind_offshore,electrolizer,2030,1,1.0,1.0,20,20,0.0
237,wind_offshore,electrolizer,2030,1,1.0,1.0,21,21,0.0
238,wind_offshore,electrolizer,2030,1,1.0,1.0,22,22,0.0
239,wind_offshore,electrolizer,2030,1,1.0,1.0,23,23,0.0
240,wind_offshore,electrolizer,2030,1,1.0,1.0,24,24,2.3482320000000003
241,battery,e_demand,2030,1,1.0,0.95,1,1,-0.0
242,battery,e_demand,2030,1,1.0,0.95,2,2,-0.0
243,battery,e_demand,2030,1,1.0,0.95,3,3,-0.0
244,battery,e_demand,2030,1,1.0,0.95,4,4,-0.0
245,battery,e_demand,2030,1,1.0,0.95,5,5,-0.0
246,battery,e_demand,2030,1,1.0,0.95,6,6,-0.0
247,battery,e_demand,2030,1,1.0,0.95,7,7,-0.0
248,battery,e_demand,2030,1,1.0,0.95,8,8,-0.0
249,battery,e_demand,2030,1,1.0,0.95,9,9,-0.0
250,battery,e_demand,2030,1,1.0,0.95,10,10,-0.0
251,battery,e_demand,2030,1,1.0,0.95,11,11,-0.0
252,battery,e_demand,2030,1,1.0,0.95,12,12,-0.0
253,battery,e_demand,2030,1,1.0,0.95,13,13,-0.0
254,battery,e_demand,2030,1,1.0,0.95,14,14,-0.0
255,battery,e_demand,2030,1,1.0,0.95,15,15,-0.0
256,battery,e_demand,2030,1,1.0,0.95,16,16,-0.0
257,battery,e_demand,2030,1,1.0,0.95,17,17,-0.0
258,battery,e_demand,2030,1,1.0,0.95,18,18,-0.0
259,battery,e_demand,2030,1,1.0,0.95,19,19,-0.0
260,battery,e_demand,2030,1,1.0,0.95,20,20,-0.0
261,battery,e_demand,2030,1,1.0,0.95,21,21,-0.0
262,battery,e_demand,2030,1,1.0,0.95,22,22,-0.0
263,battery,e_demand,2030,1,1.0,0.95,23,23,-0.0
264,battery,e_demand,2030,1,1.0,0.95,24,24,-0.0
265,e_demand,battery,2030,1,1.0,0.95,1,1,0.0
266,e_demand,battery,2030,1,1.0,0.95,2,2,0.0
267,e_demand,battery,2030,1,1.0,0.95,3,3,0.0
268,e_demand,battery,2030,1,1.0,0.95,4,4,0.0
269,e_demand,battery,2030,1,1.0,0.95,5,5,0.0
270,e_demand,battery,2030,1,1.0,0.95,6,6,0.0
271,e_demand,battery,2030,1,1.0,0.95,7,7,0.0
272,e_demand,battery,2030,1,1.0,0.95,8,8,0.0
273,e_demand,battery,2030,1,1.0,0.95,9,9,0.0
274,e_demand,battery,2030,1,1.0,0.95,10,10,0.0
275,e_demand,battery,2030,1,1.0,0.95,11,11,0.0
276,e_demand,battery,2030,1,1.0,0.95,12,12,0.0
277,e_demand,battery,2030,1,1.0,0.95,13,13,0.0
278,e_demand,battery,2030,1,1.0,0.95,14,14,0.0
279,e_demand,battery,2030,1,1.0,0.95,15,15,0.0
280,e_demand,battery,2030,1,1.0,0.95,16,16,0.0
281,e_demand,battery,2030,1,1.0,0.95,17,17,0.0
282,e_demand,battery,2030,1,1.0,0.95,18,18,0.0
283,e_demand,battery,2030,1,1.0,0.95,19,19,0.0
284,e_demand,battery,2030,1,1.0,0.95,20,20,0.0
285,e_demand,battery,2030,1,1.0,0.95,21,21,0.0
286,e_demand,battery,2030,1,1.0,0.95,22,22,0.0
287,e_demand,battery,2030,1,1.0,0.95,23,23,0.0
288,e_demand,battery,2030,1,1.0,0.95,24,24,0.0
289,h2_storage,h2_demand,2030,1,1.0,1.0,1,1,-0.0
290,h2_storage,h2_demand,2030,1,1.0,1.0,2,2,-0.0
291,h2_storage,h2_demand,2030,1,1.0,1.0,3,3,-0.0
292,h2_storage,h2_demand,2030,1,1.0,1.0,4,4,-0.0
293,h2_storage,h2_demand,2030,1,1.0,1.0,5,5,-0.0
294,h2_storage,h2_demand,2030,1,1.0,1.0,6,6,-0.0
295,h2_storage,h2_demand,2030,1,1.0,1.0,7,7,-0.0
296,h2_storage,h2_demand,2030,1,1.0,1.0,8,8,-0.0
297,h2_storage,h2_demand,2030,1,1.0,1.0,9,9,-0.0
298,h2_storage,h2_demand,2030,1,1.0,1.0,10,10,-0.0
299,h2_storage,h2_demand,2030,1,1.0,1.0,11,11,-0.0
300,h2_storage,h2_demand,2030,1,1.0,1.0,12,12,-0.0
301,h2_storage,h2_demand,2030,1,1.0,1.0,13,13,-0.0
302,h2_storage,h2_demand,2030,1,1.0,1.0,14,14,-0.0
303,h2_storage,h2_demand,2030,1,1.0,1.0,15,15,-0.0
304,h2_storage,h2_demand,2030,1,1.0,1.0,16,16,-0.0
305,h2_storage,h2_demand,2030,1,1.0,1.0,17,17,-0.0
306,h2_storage,h2_demand,2030,1,1.0,1.0,18,18,-0.0
307,h2_storage,h2_demand,2030,1,1.0,1.0,19,19,-0.0
308,h2_storage,h2_demand,2030,1,1.0,1.0,20,20,-0.0
309,h2_storage,h2_demand,2030,1,1.0,1.0,21,21,-0.0
310,h2_storage,h2_demand,2030,1,1.0,1.0,22,22,-0.0
311,h2_storage,h2_demand,2030,1,1.0,1.0,23,23,-0.0
312,h2_storage,h2_demand,2030,1,1.0,1.0,24,24,-0.0
313,h2_demand,h2_storage,2030,1,1.0,0.65,1,1,0.0
314,h2_demand,h2_storage,2030,1,1.0,0.65,2,2,0.0
315,h2_demand,h2_storage,2030,1,1.0,0.65,3,3,0.0
316,h2_demand,h2_storage,2030,1,1.0,0.65,4,4,0.0
317,h2_demand,h2_storage,2030,1,1.0,0.65,5,5,0.0
318,h2_demand,h2_storage,2030,1,1.0,0.65,6,6,0.0
319,h2_demand,h2_storage,2030,1,1.0,0.65,7,7,0.0
320,h2_demand,h2_storage,2030,1,1.0,0.65,8,8,0.0
321,h2_demand,h2_storage,2030,1,1.0,0.65,9,9,0.0
322,h2_demand,h2_storage,2030,1,1.0,0.65,10,10,0.0
323,h2_demand,h2_storage,2030,1,1.0,0.65,11,11,0.0
324,h2_demand,h2_storage,2030,1,1.0,0.65,12,12,0.0
325,h2_demand,h2_storage,2030,1,1.0,0.65,13,13,0.0
326,h2_demand,h2_storage,2030,1,1.0,0.65,14,14,0.0
327,h2_demand,h2_storage,2030,1,1.0,0.65,15,15,0.0
328,h2_demand,h2_storage,2030,1,1.0,0.65,16,16,0.0
329,h2_demand,h2_storage,2030,1,1.0,0.65,17,17,0.0
330,h2_demand,h2_storage,2030,1,1.0,0.65,18,18,0.0
331,h2_demand,h2_storage,2030,1,1.0,0.65,19,19,0.0
332,h2_demand,h2_storage,2030,1,1.0,0.65,20,20,0.0
333,h2_demand,h2_storage,2030,1,1.0,0.65,21,21,0.0
334,h2_demand,h2_storage,2030,1,1.0,0.65,22,22,0.0
335,h2_demand,h2_storage,2030,1,1.0,0.65,23,23,0.0
336,h2_demand,h2_storage,2030,1,1.0,0.65,24,24,0.0
337,hub,e_demand,2030,1,1.0,1.0,1,1,13.03246
338,hub,e_demand,2030,1,1.0,1.0,2,2,11.75399939999993
339,hub,e_demand,2030,1,1.0,1.0,3,3,12.351856
340,hub,e_demand,2030,1,1.0,1.0,4,4,7.2856644
341,hub,e_demand,2030,1,1.0,1.0,5,5,3.9981944
342,hub,e_demand,2030,1,1.0,1.0,6,6,7.9708552
343,hub,e_demand,2030,1,1.0,1.0,7,7,6.49897
344,hub,e_demand,2030,1,1.0,1.0,8,8,7.677626399999999
345,hub,e_demand,2030,1,1.0,1.0,9,9,2.5555184
346,hub,e_demand,2030,1,1.0,1.0,10,10,-0.0
347,hub,e_demand,2030,1,1.0,1.0,11,11,-0.0
348,hub,e_demand,2030,1,1.0,1.0,12,12,-0.0
349,hub,e_demand,2030,1,1.0,1.0,13,13,-0.0
350,hub,e_demand,2030,1,1.0,1.0,14,14,-0.0
351,hub,e_demand,2030,1,1.0,1.0,15,15,-0.0
352,hub,e_demand,2030,1,1.0,1.0,16,16,-0.0
353,hub,e_demand,2030,1,1.0,1.0,17,17,-0.0
354,hub,e_demand,2030,1,1.0,1.0,18,18,9.9525508
355,hub,e_demand,2030,1,1.0,1.0,19,19,5.4109984
356,hub,e_demand,2030,1,1.0,1.0,20,20,3.1401616
357,hub,e_demand,2030,1,1.0,1.0,21,21,2.032712
358,hub,e_demand,2030,1,1.0,1.0,22,22,1.239886
359,hub,e_demand,2030,1,1.0,1.0,23,23,1.5122156
360,hub,e_demand,2030,1,1.0,1.0,24,24,-0.0
361,ens,e_demand,2030,2,1.0,1.0,1,1,0.0
362,ens,e_demand,2030,2,1.0,1.0,2,2,0.0
363,ens,e_demand,2030,2,1.0,1.0,3,3,0.0
364,ens,e_demand,2030,2,1.0,1.0,4,4,0.0
365,ens,e_demand,2030,2,1.0,1.0,5,5,0.0
366,ens,e_demand,2030,2,1.0,1.0,6,6,0.0
367,ens,e_demand,2030,2,1.0,1.0,7,7,0.0
368,ens,e_demand,2030,2,1.0,1.0,8,8,0.0
369,ens,e_demand,2030,2,1.0,1.0,9,9,0.0
370,ens,e_demand,2030,2,1.0,1.0,10,10,0.0
371,ens,e_demand,2030,2,1.0,1.0,11,11,0.0
372,ens,e_demand,2030,2,1.0,1.0,12,12,0.0
373,ens,e_demand,2030,2,1.0,1.0,13,13,0.0
374,ens,e_demand,2030,2,1.0,1.0,14,14,0.0
375,ens,e_demand,2030,2,1.0,1.0,15,15,0.0
376,ens,e_demand,2030,2,1.0,1.0,16,16,0.0
377,ens,e_demand,2030,2,1.0,1.0,17,17,0.0
378,ens,e_demand,2030,2,1.0,1.0,18,18,0.0
379,ens,e_demand,2030,2,1.0,1.0,19,19,0.0
380,ens,e_demand,2030,2,1.0,1.0,20,20,0.0
381,ens,e_demand,2030,2,1.0,1.0,21,21,0.0
382,ens,e_demand,2030,2,1.0,1.0,22,22,0.0
383,ens,e_demand,2030,2,1.0,1.0,23,23,0.0
384,ens,e_demand,2030,2,1.0,1.0,24,24,0.0
385,ocgt,e_demand,2030,2,1.0,1.0,1,1,0.0
386,ocgt,e_demand,2030,2,1.0,1.0,2,2,0.0
387,ocgt,e_demand,2030,2,1.0,1.0,3,3,0.0
388,ocgt,e_demand,2030,2,1.0,1.0,4,4,0.0
389,ocgt,e_demand,2030,2,1.0,1.0,5,5,0.0
390,ocgt,e_demand,2030,2,1.0,1.0,6,6,0.0
391,ocgt,e_demand,2030,2,1.0,1.0,7,7,0.0
392,ocgt,e_demand,2030,2,1.0,1.0,8,8,0.0
393,ocgt,e_demand,2030,2,1.0,1.0,9,9,0.0
394,ocgt,e_demand,2030,2,1.0,1.0,10,10,0.0
395,ocgt,e_demand,2030,2,1.0,1.0,11,11,0.0
396,ocgt,e_demand,2030,2,1.0,1.0,12,12,0.0
397,ocgt,e_demand,2030,2,1.0,1.0,13,13,0.0
398,ocgt,e_demand,2030,2,1.0,1.0,14,14,0.0
399,ocgt,e_demand,2030,2,1.0,1.0,15,15,0.0
400,ocgt,e_demand,2030,2,1.0,1.0,16,16,0.0
401,ocgt,e_demand,2030,2,1.0,1.0,17,17,0.0
402,ocgt,e_demand,2030,2,1.0,1.0,18,18,0.0
403,ocgt,e_demand,2030,2,1.0,1.0,19,19,0.0
404,ocgt,e_demand,2030,2,1.0,1.0,20,20,0.0
405,ocgt,e_demand,2030,2,1.0,1.0,21,21,0.0
406,ocgt,e_demand,2030,2,1.0,1.0,22,22,0.0
407,ocgt,e_demand,2030,2,1.0,1.0,23,23,0.0
408,ocgt,e_demand,2030,2,1.0,1.0,24,24,0.0
409,ccgt,e_demand,2030,2,1.0,1.0,1,1,137.19178970000007
410,ccgt,e_demand,2030,2,1.0,1.0,2,2,123.24052050000006
