id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
451,CY_H_Demand,2050,3,7,7,6751.157451696465
452,CY_H_Demand,2050,3,8,8,6751.157451696465
453,CY_H_Demand,2050,3,9,9,-20253.472355089394
454,CY_H_Demand,2050,3,10,10,6751.157451696465
455,CY_H_Demand,2050,3,11,11,6751.157451696465
456,CY_H_Demand,2050,3,12,12,6751.157451696465
457,CY_H_Demand,2050,3,13,13,-20253.472355089394
458,CY_H_Demand,2050,3,14,14,6751.157451696465
459,CY_H_Demand,2050,3,15,15,6751.157451696465
460,CY_H_Demand,2050,3,16,16,6751.157451696465
461,CY_H_Demand,2050,3,17,17,-20253.472355089394
462,CY_H_Demand,2050,3,18,18,6751.157451696465
463,CY_H_Demand,2050,3,19,19,6751.157451696465
464,CY_H_Demand,2050,3,20,20,6751.157451696465
465,CY_H_Demand,2050,3,21,21,-20253.472355089394
466,CY_H_Demand,2050,3,22,22,6751.157451696465
467,CY_H_Demand,2050,3,23,23,6751.157451696465
468,CY_H_Demand,2050,3,24,24,6751.157451696465
469,CZ_E_Demand,2050,1,1,4,-1.1404210908949608e-12
470,CZ_E_Demand,2050,1,5,8,-5.577760475716786e-13
471,CZ_E_Demand,2050,1,9,12,-0.0
472,CZ_E_Demand,2050,1,13,16,-0.0
473,CZ_E_Demand,2050,1,17,20,-0.0
474,CZ_E_Demand,2050,1,21,24,-0.0
475,CZ_E_Demand,2050,2,1,4,6073.521844509803
476,CZ_E_Demand,2050,2,5,8,6073.521844509802
477,CZ_E_Demand,2050,2,9,12,6073.521844509804
478,CZ_E_Demand,2050,2,13,16,6073.521844509804
479,CZ_E_Demand,2050,2,17,20,6073.521844509804
480,CZ_E_Demand,2050,2,21,24,6073.521844509804
481,CZ_E_Demand,2050,3,1,4,6211.064855560747
482,CZ_E_Demand,2050,3,5,8,6211.064855560747
483,CZ_E_Demand,2050,3,9,12,-0.0
484,CZ_E_Demand,2050,3,13,16,-0.0
485,CZ_E_Demand,2050,3,17,20,6211.064855560747
486,CZ_E_Demand,2050,3,21,24,6211.064855560747
487,CZ_H_Demand,2050,1,1,1,-14691.565108465593
488,CZ_H_Demand,2050,1,2,2,4897.188369488531
489,CZ_H_Demand,2050,1,3,3,4897.188369488531
490,CZ_H_Demand,2050,1,4,4,4897.188369488531
491,CZ_H_Demand,2050,1,5,5,-14691.565108465593
492,CZ_H_Demand,2050,1,6,6,4897.188369488531
493,CZ_H_Demand,2050,1,7,7,4897.188369488531
494,CZ_H_Demand,2050,1,8,8,4897.188369488531
495,CZ_H_Demand,2050,1,9,9,-14691.565108465593
496,CZ_H_Demand,2050,1,10,10,4897.188369488531
497,CZ_H_Demand,2050,1,11,11,4897.188369488531
