id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
2308,DK_E_ENS,2050,2,16,16,0.0
2309,DK_E_ENS,2050,2,17,17,0.0
2310,DK_E_ENS,2050,2,18,18,0.0
2311,DK_E_ENS,2050,2,19,19,0.0
2312,DK_E_ENS,2050,2,20,20,0.0
2313,DK_E_ENS,2050,2,21,21,0.0
2314,DK_E_ENS,2050,2,22,22,0.0
2315,DK_E_ENS,2050,2,23,23,0.0
2316,DK_E_ENS,2050,2,24,24,0.0
2317,DK_E_ENS,2050,3,1,1,0.0
2318,DK_E_ENS,2050,3,2,2,0.0
2319,DK_E_ENS,2050,3,3,3,0.0
2320,DK_E_ENS,2050,3,4,4,0.0
2321,DK_E_ENS,2050,3,5,5,0.0
2322,DK_E_ENS,2050,3,6,6,0.0
2323,DK_E_ENS,2050,3,7,7,0.0
2324,DK_E_ENS,2050,3,8,8,0.0
2325,DK_E_ENS,2050,3,9,9,0.0
2326,DK_E_ENS,2050,3,10,10,0.0
2327,DK_E_ENS,2050,3,11,11,0.0
2328,DK_E_ENS,2050,3,12,12,0.0
2329,DK_E_ENS,2050,3,13,13,0.0
2330,DK_E_ENS,2050,3,14,14,0.0
2331,DK_E_ENS,2050,3,15,15,0.0
2332,DK_E_ENS,2050,3,16,16,0.0
2333,DK_E_ENS,2050,3,17,17,0.0
2334,DK_E_ENS,2050,3,18,18,0.0
2335,DK_E_ENS,2050,3,19,19,0.0
2336,DK_E_ENS,2050,3,20,20,0.0
2337,DK_E_ENS,2050,3,21,21,0.0
2338,DK_E_ENS,2050,3,22,22,0.0
2339,DK_E_ENS,2050,3,23,23,0.0
2340,DK_E_ENS,2050,3,24,24,0.0
2341,DK_Gas,2050,1,1,1,0.0
2342,DK_Gas,2050,1,2,2,0.0
2343,DK_Gas,2050,1,3,3,0.0
2344,DK_Gas,2050,1,4,4,0.0
2345,DK_Gas,2050,1,5,5,0.0
2346,DK_Gas,2050,1,6,6,0.0
2347,DK_Gas,2050,1,7,7,0.0
2348,DK_Gas,2050,1,8,8,0.0
2349,DK_Gas,2050,1,9,9,0.0
2350,DK_Gas,2050,1,10,10,0.0
2351,DK_Gas,2050,1,11,11,0.0
2352,DK_Gas,2050,1,12,12,0.0
2353,DK_Gas,2050,1,13,13,0.0
2354,DK_Gas,2050,1,14,14,0.0
2355,DK_Gas,2050,1,15,15,0.0
2356,DK_Gas,2050,1,16,16,0.0
2357,DK_Gas,2050,1,17,17,0.0
2358,DK_Gas,2050,1,18,18,0.0
2359,DK_Gas,2050,1,19,19,0.0
2360,DK_Gas,2050,1,20,20,0.0
2361,DK_Gas,2050,1,21,21,0.0
2362,DK_Gas,2050,1,22,22,0.0
2363,DK_Gas,2050,1,23,23,0.0
2364,DK_Gas,2050,1,24,24,0.0
2365,DK_Gas,2050,2,1,1,0.0
2366,DK_Gas,2050,2,2,2,0.0
2367,DK_Gas,2050,2,3,3,0.0
2368,DK_Gas,2050,2,4,4,0.0
2369,DK_Gas,2050,2,5,5,0.0
2370,DK_Gas,2050,2,6,6,0.0
2371,DK_Gas,2050,2,7,7,0.0
2372,DK_Gas,2050,2,8,8,0.0
2373,DK_Gas,2050,2,9,9,0.0
2374,DK_Gas,2050,2,10,10,0.0
2375,DK_Gas,2050,2,11,11,0.0
2376,DK_Gas,2050,2,12,12,0.0
2377,DK_Gas,2050,2,13,13,0.0
2378,DK_Gas,2050,2,14,14,0.0
2379,DK_Gas,2050,2,15,15,0.0
2380,DK_Gas,2050,2,16,16,0.0
2381,DK_Gas,2050,2,17,17,0.0
2382,DK_Gas,2050,2,18,18,0.0
2383,DK_Gas,2050,2,19,19,0.0
2384,DK_Gas,2050,2,20,20,0.0
2385,DK_Gas,2050,2,21,21,0.0
2386,DK_Gas,2050,2,22,22,0.0
2387,DK_Gas,2050,2,23,23,0.0
2388,DK_Gas,2050,2,24,24,0.0
2389,DK_Gas,2050,3,1,1,0.0
2390,DK_Gas,2050,3,2,2,0.0
2391,DK_Gas,2050,3,3,3,0.0
2392,DK_Gas,2050,3,4,4,0.0
2393,DK_Gas,2050,3,5,5,0.0
2394,DK_Gas,2050,3,6,6,0.0
2395,DK_Gas,2050,3,7,7,0.0
2396,DK_Gas,2050,3,8,8,0.0
2397,DK_Gas,2050,3,9,9,0.0
2398,DK_Gas,2050,3,10,10,0.0
2399,DK_Gas,2050,3,11,11,0.0
2400,DK_Gas,2050,3,12,12,0.0
2401,DK_Gas,2050,3,13,13,0.0
2402,DK_Gas,2050,3,14,14,0.0
2403,DK_Gas,2050,3,15,15,0.0
2404,DK_Gas,2050,3,16,16,0.0
2405,DK_Gas,2050,3,17,17,0.0
2406,DK_Gas,2050,3,18,18,0.0
2407,DK_Gas,2050,3,19,19,0.0
2408,DK_Gas,2050,3,20,20,0.0
2409,DK_Gas,2050,3,21,21,0.0
2410,DK_Gas,2050,3,22,22,0.0
2411,DK_Gas,2050,3,23,23,0.0
2412,DK_Gas,2050,3,24,24,0.0
2413,DK_OCGT,2050,1,1,1,0.0
2414,DK_OCGT,2050,1,2,2,0.0
2415,DK_OCGT,2050,1,3,3,0.0
2416,DK_OCGT,2050,1,4,4,0.0
2417,DK_OCGT,2050,1,5,5,0.0
2418,DK_OCGT,2050,1,6,6,0.0
2419,DK_OCGT,2050,1,7,7,0.0
2420,DK_OCGT,2050,1,8,8,0.0
2421,DK_OCGT,2050,1,9,9,0.0
2422,DK_OCGT,2050,1,10,10,0.0
2423,DK_OCGT,2050,1,11,11,0.0
2424,DK_OCGT,2050,1,12,12,0.0
2425,DK_OCGT,2050,1,13,13,0.0
2426,DK_OCGT,2050,1,14,14,0.0
2427,DK_OCGT,2050,1,15,15,0.0
2428,DK_OCGT,2050,1,16,16,0.0
2429,DK_OCGT,2050,1,17,17,0.0
2430,DK_OCGT,2050,1,18,18,0.0
2431,DK_OCGT,2050,1,19,19,0.0
2432,DK_OCGT,2050,1,20,20,0.0
2433,DK_OCGT,2050,1,21,21,0.0
2434,DK_OCGT,2050,1,22,22,0.0
2435,DK_OCGT,2050,1,23,23,0.0
2436,DK_OCGT,2050,1,24,24,0.0
2437,DK_OCGT,2050,2,1,1,0.0
2438,DK_OCGT,2050,2,2,2,0.0
2439,DK_OCGT,2050,2,3,3,0.0
2440,DK_OCGT,2050,2,4,4,0.0
2441,DK_OCGT,2050,2,5,5,0.0
2442,DK_OCGT,2050,2,6,6,0.0
2443,DK_OCGT,2050,2,7,7,0.0
2444,DK_OCGT,2050,2,8,8,0.0
2445,DK_OCGT,2050,2,9,9,0.0
2446,DK_OCGT,2050,2,10,10,0.0
2447,DK_OCGT,2050,2,11,11,0.0
2448,DK_OCGT,2050,2,12,12,0.0
2449,DK_OCGT,2050,2,13,13,0.0
2450,DK_OCGT,2050,2,14,14,0.0
2451,DK_OCGT,2050,2,15,15,0.0
2452,DK_OCGT,2050,2,16,16,0.0
2453,DK_OCGT,2050,2,17,17,0.0
2454,DK_OCGT,2050,2,18,18,0.0
2455,DK_OCGT,2050,2,19,19,0.0
2456,DK_OCGT,2050,2,20,20,0.0
2457,DK_OCGT,2050,2,21,21,0.0
2458,DK_OCGT,2050,2,22,22,0.0
2459,DK_OCGT,2050,2,23,23,0.0
2460,DK_OCGT,2050,2,24,24,0.0
2461,DK_OCGT,2050,3,1,1,0.0
2462,DK_OCGT,2050,3,2,2,0.0
2463,DK_OCGT,2050,3,3,3,0.0
2464,DK_OCGT,2050,3,4,4,0.0
2465,DK_OCGT,2050,3,5,5,0.0
2466,DK_OCGT,2050,3,6,6,0.0
2467,DK_OCGT,2050,3,7,7,0.0
2468,DK_OCGT,2050,3,8,8,0.0
2469,DK_OCGT,2050,3,9,9,0.0
2470,DK_OCGT,2050,3,10,10,0.0
2471,DK_OCGT,2050,3,11,11,0.0
2472,DK_OCGT,2050,3,12,12,0.0
2473,DK_OCGT,2050,3,13,13,0.0
2474,DK_OCGT,2050,3,14,14,0.0
2475,DK_OCGT,2050,3,15,15,0.0
2476,DK_OCGT,2050,3,16,16,0.0
2477,DK_OCGT,2050,3,17,17,0.0
2478,DK_OCGT,2050,3,18,18,0.0
2479,DK_OCGT,2050,3,19,19,0.0
2480,DK_OCGT,2050,3,20,20,0.0
2481,DK_OCGT,2050,3,21,21,0.0
2482,DK_OCGT,2050,3,22,22,0.0
2483,DK_OCGT,2050,3,23,23,0.0
2484,DK_OCGT,2050,3,24,24,0.0
2485,DK_Solar,2050,1,1,1,0.0
2486,DK_Solar,2050,1,2,2,0.0
2487,DK_Solar,2050,1,3,3,-0.0
2488,DK_Solar,2050,1,4,4,0.0
2489,DK_Solar,2050,1,5,5,0.0
2490,DK_Solar,2050,1,6,6,0.0
2491,DK_Solar,2050,1,7,7,0.0
2492,DK_Solar,2050,1,8,8,0.0
2493,DK_Solar,2050,1,9,9,0.0
2494,DK_Solar,2050,1,10,10,0.0
2495,DK_Solar,2050,1,11,11,0.0
2496,DK_Solar,2050,1,12,12,0.0
2497,DK_Solar,2050,1,13,13,0.0
2498,DK_Solar,2050,1,14,14,0.0
2499,DK_Solar,2050,1,15,15,0.0
2500,DK_Solar,2050,1,16,16,0.0
2501,DK_Solar,2050,1,17,17,0.0
2502,DK_Solar,2050,1,18,18,0.0
2503,DK_Solar,2050,1,19,19,0.0
2504,DK_Solar,2050,1,20,20,0.0
2505,DK_Solar,2050,1,21,21,0.0
2506,DK_Solar,2050,1,22,22,0.0
2507,DK_Solar,2050,1,23,23,0.0
2508,DK_Solar,2050,1,24,24,0.0
2509,DK_Solar,2050,2,1,1,0.0
2510,DK_Solar,2050,2,2,2,0.0
2511,DK_Solar,2050,2,3,3,0.0
2512,DK_Solar,2050,2,4,4,0.0
2513,DK_Solar,2050,2,5,5,0.0
2514,DK_Solar,2050,2,6,6,-0.0
2515,DK_Solar,2050,2,7,7,0.0
2516,DK_Solar,2050,2,8,8,0.0
2517,DK_Solar,2050,2,9,9,-0.0
2518,DK_Solar,2050,2,10,10,0.0
2519,DK_Solar,2050,2,11,11,0.0
2520,DK_Solar,2050,2,12,12,0.0
2521,DK_Solar,2050,2,13,13,0.0
2522,DK_Solar,2050,2,14,14,0.0
2523,DK_Solar,2050,2,15,15,-0.0
2524,DK_Solar,2050,2,16,16,-0.0
2525,DK_Solar,2050,2,17,17,0.0
2526,DK_Solar,2050,2,18,18,0.0
2527,DK_Solar,2050,2,19,19,0.0
2528,DK_Solar,2050,2,20,20,-0.0
2529,DK_Solar,2050,2,21,21,-0.0
2530,DK_Solar,2050,2,22,22,0.0
2531,DK_Solar,2050,2,23,23,0.0
2532,DK_Solar,2050,2,24,24,0.0
2533,DK_Solar,2050,3,1,1,0.0
2534,DK_Solar,2050,3,2,2,1.6342482922482304e-13
2535,DK_Solar,2050,3,3,3,0.0
2536,DK_Solar,2050,3,4,4,0.0
2537,DK_Solar,2050,3,5,5,0.0
2538,DK_Solar,2050,3,6,6,0.0
2539,DK_Solar,2050,3,7,7,0.0
2540,DK_Solar,2050,3,8,8,0.0
2541,DK_Solar,2050,3,9,9,0.0
2542,DK_Solar,2050,3,10,10,0.0
2543,DK_Solar,2050,3,11,11,0.0
2544,DK_Solar,2050,3,12,12,0.0
2545,DK_Solar,2050,3,13,13,0.0
2546,DK_Solar,2050,3,14,14,0.0
2547,DK_Solar,2050,3,15,15,0.0
2548,DK_Solar,2050,3,16,16,0.0
2549,DK_Solar,2050,3,17,17,0.0
2550,DK_Solar,2050,3,18,18,0.0
2551,DK_Solar,2050,3,19,19,0.0
2552,DK_Solar,2050,3,20,20,0.0
2553,DK_Solar,2050,3,21,21,0.0
2554,DK_Solar,2050,3,22,22,0.0
2555,DK_Solar,2050,3,23,23,0.0
2556,DK_Solar,2050,3,24,24,0.0
2557,DK_Wind_Offshore,2050,1,1,1,0.0
2558,DK_Wind_Offshore,2050,1,2,2,0.0
2559,DK_Wind_Offshore,2050,1,3,3,0.0
2560,DK_Wind_Offshore,2050,1,4,4,0.0
2561,DK_Wind_Offshore,2050,1,5,5,0.0
2562,DK_Wind_Offshore,2050,1,6,6,0.0
2563,DK_Wind_Offshore,2050,1,7,7,0.0
2564,DK_Wind_Offshore,2050,1,8,8,0.0
2565,DK_Wind_Offshore,2050,1,9,9,0.0
2566,DK_Wind_Offshore,2050,1,10,10,0.0
2567,DK_Wind_Offshore,2050,1,11,11,0.0
2568,DK_Wind_Offshore,2050,1,12,12,0.0
2569,DK_Wind_Offshore,2050,1,13,13,0.0
2570,DK_Wind_Offshore,2050,1,14,14,0.0
2571,DK_Wind_Offshore,2050,1,15,15,0.0
2572,DK_Wind_Offshore,2050,1,16,16,0.0
2573,DK_Wind_Offshore,2050,1,17,17,0.0
2574,DK_Wind_Offshore,2050,1,18,18,0.0
2575,DK_Wind_Offshore,2050,1,19,19,0.0
2576,DK_Wind_Offshore,2050,1,20,20,0.0
2577,DK_Wind_Offshore,2050,1,21,21,0.0
2578,DK_Wind_Offshore,2050,1,22,22,0.0
2579,DK_Wind_Offshore,2050,1,23,23,0.0
2580,DK_Wind_Offshore,2050,1,24,24,0.0
2581,DK_Wind_Offshore,2050,2,1,1,0.0
2582,DK_Wind_Offshore,2050,2,2,2,0.0
2583,DK_Wind_Offshore,2050,2,3,3,0.0
2584,DK_Wind_Offshore,2050,2,4,4,-0.0
2585,DK_Wind_Offshore,2050,2,5,5,0.0
2586,DK_Wind_Offshore,2050,2,6,6,-0.0
2587,DK_Wind_Offshore,2050,2,7,7,-0.0
2588,DK_Wind_Offshore,2050,2,8,8,-0.0
2589,DK_Wind_Offshore,2050,2,9,9,-0.0
2590,DK_Wind_Offshore,2050,2,10,10,0.0
2591,DK_Wind_Offshore,2050,2,11,11,0.0
2592,DK_Wind_Offshore,2050,2,12,12,0.0
2593,DK_Wind_Offshore,2050,2,13,13,0.0
2594,DK_Wind_Offshore,2050,2,14,14,0.0
2595,DK_Wind_Offshore,2050,2,15,15,-0.0
2596,DK_Wind_Offshore,2050,2,16,16,-0.0
2597,DK_Wind_Offshore,2050,2,17,17,-0.0
2598,DK_Wind_Offshore,2050,2,18,18,-0.0
2599,DK_Wind_Offshore,2050,2,19,19,-0.0
2600,DK_Wind_Offshore,2050,2,20,20,-0.0
2601,DK_Wind_Offshore,2050,2,21,21,-0.0
2602,DK_Wind_Offshore,2050,2,22,22,0.0
2603,DK_Wind_Offshore,2050,2,23,23,0.0
2604,DK_Wind_Offshore,2050,2,24,24,0.0
2605,DK_Wind_Offshore,2050,3,1,1,0.0
2606,DK_Wind_Offshore,2050,3,2,2,0.0
2607,DK_Wind_Offshore,2050,3,3,3,0.0
2608,DK_Wind_Offshore,2050,3,4,4,0.0
2609,DK_Wind_Offshore,2050,3,5,5,0.0
2610,DK_Wind_Offshore,2050,3,6,6,0.0
2611,DK_Wind_Offshore,2050,3,7,7,0.0
2612,DK_Wind_Offshore,2050,3,8,8,0.0
2613,DK_Wind_Offshore,2050,3,9,9,0.0
2614,DK_Wind_Offshore,2050,3,10,10,0.0
2615,DK_Wind_Offshore,2050,3,11,11,0.0
2616,DK_Wind_Offshore,2050,3,12,12,0.0
2617,DK_Wind_Offshore,2050,3,13,13,0.0
2618,DK_Wind_Offshore,2050,3,14,14,0.0
2619,DK_Wind_Offshore,2050,3,15,15,0.0
2620,DK_Wind_Offshore,2050,3,16,16,0.0
2621,DK_Wind_Offshore,2050,3,17,17,0.0
2622,DK_Wind_Offshore,2050,3,18,18,0.0
2623,DK_Wind_Offshore,2050,3,19,19,0.0
2624,DK_Wind_Offshore,2050,3,20,20,0.0
2625,DK_Wind_Offshore,2050,3,21,21,0.0
2626,DK_Wind_Offshore,2050,3,22,22,0.0
2627,DK_Wind_Offshore,2050,3,23,23,0.0
2628,DK_Wind_Offshore,2050,3,24,24,0.0
2629,DK_Wind_Onshore,2050,1,1,1,0.0
2630,DK_Wind_Onshore,2050,1,2,2,0.0
2631,DK_Wind_Onshore,2050,1,3,3,0.0
2632,DK_Wind_Onshore,2050,1,4,4,0.0
2633,DK_Wind_Onshore,2050,1,5,5,0.0
2634,DK_Wind_Onshore,2050,1,6,6,0.0
2635,DK_Wind_Onshore,2050,1,7,7,0.0
2636,DK_Wind_Onshore,2050,1,8,8,0.0
2637,DK_Wind_Onshore,2050,1,9,9,0.0
2638,DK_Wind_Onshore,2050,1,10,10,0.0
2639,DK_Wind_Onshore,2050,1,11,11,0.0
2640,DK_Wind_Onshore,2050,1,12,12,0.0
2641,DK_Wind_Onshore,2050,1,13,13,0.0
2642,DK_Wind_Onshore,2050,1,14,14,0.0
2643,DK_Wind_Onshore,2050,1,15,15,0.0
2644,DK_Wind_Onshore,2050,1,16,16,0.0
2645,DK_Wind_Onshore,2050,1,17,17,0.0
2646,DK_Wind_Onshore,2050,1,18,18,0.0
2647,DK_Wind_Onshore,2050,1,19,19,0.0
2648,DK_Wind_Onshore,2050,1,20,20,0.0
2649,DK_Wind_Onshore,2050,1,21,21,-0.0
2650,DK_Wind_Onshore,2050,1,22,22,-0.0
2651,DK_Wind_Onshore,2050,1,23,23,0.0
2652,DK_Wind_Onshore,2050,1,24,24,0.0
2653,DK_Wind_Onshore,2050,2,1,1,-0.0
2654,DK_Wind_Onshore,2050,2,2,2,-0.0
2655,DK_Wind_Onshore,2050,2,3,3,-0.0
2656,DK_Wind_Onshore,2050,2,4,4,-0.0
2657,DK_Wind_Onshore,2050,2,5,5,-0.0
2658,DK_Wind_Onshore,2050,2,6,6,-0.0
2659,DK_Wind_Onshore,2050,2,7,7,-0.0
2660,DK_Wind_Onshore,2050,2,8,8,-0.0
2661,DK_Wind_Onshore,2050,2,9,9,-0.0
2662,DK_Wind_Onshore,2050,2,10,10,0.0
2663,DK_Wind_Onshore,2050,2,11,11,0.0
2664,DK_Wind_Onshore,2050,2,12,12,0.0
2665,DK_Wind_Onshore,2050,2,13,13,-0.0
2666,DK_Wind_Onshore,2050,2,14,14,-0.0
2667,DK_Wind_Onshore,2050,2,15,15,-0.0
2668,DK_Wind_Onshore,2050,2,16,16,-0.0
2669,DK_Wind_Onshore,2050,2,17,17,-0.0
2670,DK_Wind_Onshore,2050,2,18,18,-0.0
2671,DK_Wind_Onshore,2050,2,19,19,-0.0
2672,DK_Wind_Onshore,2050,2,20,20,-0.0
2673,DK_Wind_Onshore,2050,2,21,21,-0.0
2674,DK_Wind_Onshore,2050,2,22,22,-0.0
2675,DK_Wind_Onshore,2050,2,23,23,-0.0
2676,DK_Wind_Onshore,2050,2,24,24,-0.0
2677,DK_Wind_Onshore,2050,3,1,1,0.0
2678,DK_Wind_Onshore,2050,3,2,2,0.0
2679,DK_Wind_Onshore,2050,3,3,3,0.0
2680,DK_Wind_Onshore,2050,3,4,4,0.0
2681,DK_Wind_Onshore,2050,3,5,5,0.0
2682,DK_Wind_Onshore,2050,3,6,6,0.0
2683,DK_Wind_Onshore,2050,3,7,7,0.0
2684,DK_Wind_Onshore,2050,3,8,8,0.0
2685,DK_Wind_Onshore,2050,3,9,9,0.0
2686,DK_Wind_Onshore,2050,3,10,10,0.0
2687,DK_Wind_Onshore,2050,3,11,11,0.0
2688,DK_Wind_Onshore,2050,3,12,12,0.0
2689,DK_Wind_Onshore,2050,3,13,13,0.0
2690,DK_Wind_Onshore,2050,3,14,14,0.0
2691,DK_Wind_Onshore,2050,3,15,15,0.0
2692,DK_Wind_Onshore,2050,3,16,16,0.0
2693,DK_Wind_Onshore,2050,3,17,17,-0.0
2694,DK_Wind_Onshore,2050,3,18,18,0.0
2695,DK_Wind_Onshore,2050,3,19,19,0.0
2696,DK_Wind_Onshore,2050,3,20,20,0.0
2697,DK_Wind_Onshore,2050,3,21,21,0.0
2698,DK_Wind_Onshore,2050,3,22,22,0.0
2699,DK_Wind_Onshore,2050,3,23,23,0.0
2700,DK_Wind_Onshore,2050,3,24,24,0.0
2701,DK_electrolyzer,2050,1,1,1,0.0
2702,DK_electrolyzer,2050,1,2,2,0.0
2703,DK_electrolyzer,2050,1,3,3,0.0
2704,DK_electrolyzer,2050,1,4,4,0.0
2705,DK_electrolyzer,2050,1,5,5,0.0
2706,DK_electrolyzer,2050,1,6,6,0.0
2707,DK_electrolyzer,2050,1,7,7,0.0
2708,DK_electrolyzer,2050,1,8,8,0.0
2709,DK_electrolyzer,2050,1,9,9,0.0
2710,DK_electrolyzer,2050,1,10,10,0.0
2711,DK_electrolyzer,2050,1,11,11,0.0
2712,DK_electrolyzer,2050,1,12,12,0.0
2713,DK_electrolyzer,2050,1,13,13,0.0
2714,DK_electrolyzer,2050,1,14,14,0.0
2715,DK_electrolyzer,2050,1,15,15,0.0
2716,DK_electrolyzer,2050,1,16,16,0.0
2717,DK_electrolyzer,2050,1,17,17,0.0
2718,DK_electrolyzer,2050,1,18,18,0.0
2719,DK_electrolyzer,2050,1,19,19,0.0
2720,DK_electrolyzer,2050,1,20,20,0.0
2721,DK_electrolyzer,2050,1,21,21,0.0
2722,DK_electrolyzer,2050,1,22,22,0.0
2723,DK_electrolyzer,2050,1,23,23,0.0
2724,DK_electrolyzer,2050,1,24,24,0.0
2725,DK_electrolyzer,2050,2,1,1,0.0
2726,DK_electrolyzer,2050,2,2,2,0.0
2727,DK_electrolyzer,2050,2,3,3,0.0
2728,DK_electrolyzer,2050,2,4,4,0.0
2729,DK_electrolyzer,2050,2,5,5,0.0
2730,DK_electrolyzer,2050,2,6,6,0.0
2731,DK_electrolyzer,2050,2,7,7,0.0
2732,DK_electrolyzer,2050,2,8,8,0.0
2733,DK_electrolyzer,2050,2,9,9,0.0
2734,DK_electrolyzer,2050,2,10,10,0.0
2735,DK_electrolyzer,2050,2,11,11,0.0
2736,DK_electrolyzer,2050,2,12,12,0.0
2737,DK_electrolyzer,2050,2,13,13,0.0
2738,DK_electrolyzer,2050,2,14,14,0.0
2739,DK_electrolyzer,2050,2,15,15,0.0
2740,DK_electrolyzer,2050,2,16,16,0.0
2741,DK_electrolyzer,2050,2,17,17,0.0
2742,DK_electrolyzer,2050,2,18,18,0.0
2743,DK_electrolyzer,2050,2,19,19,0.0
2744,DK_electrolyzer,2050,2,20,20,0.0
2745,DK_electrolyzer,2050,2,21,21,0.0
2746,DK_electrolyzer,2050,2,22,22,0.0
2747,DK_electrolyzer,2050,2,23,23,0.0
2748,DK_electrolyzer,2050,2,24,24,0.0
2749,DK_electrolyzer,2050,3,1,1,0.0
2750,DK_electrolyzer,2050,3,2,2,0.0
2751,DK_electrolyzer,2050,3,3,3,0.0
2752,DK_electrolyzer,2050,3,4,4,0.0
2753,DK_electrolyzer,2050,3,5,5,0.0
2754,DK_electrolyzer,2050,3,6,6,0.0
2755,DK_electrolyzer,2050,3,7,7,0.0
2756,DK_electrolyzer,2050,3,8,8,0.0
2757,DK_electrolyzer,2050,3,9,9,0.0
2758,DK_electrolyzer,2050,3,10,10,0.0
2759,DK_electrolyzer,2050,3,11,11,0.0
2760,DK_electrolyzer,2050,3,12,12,0.0
2761,DK_electrolyzer,2050,3,13,13,0.0
2762,DK_electrolyzer,2050,3,14,14,0.0
2763,DK_electrolyzer,2050,3,15,15,0.0
2764,DK_electrolyzer,2050,3,16,16,0.0
2765,DK_electrolyzer,2050,3,17,17,0.0
2766,DK_electrolyzer,2050,3,18,18,0.0
2767,DK_electrolyzer,2050,3,19,19,0.0
2768,DK_electrolyzer,2050,3,20,20,0.0
2769,DK_electrolyzer,2050,3,21,21,0.0
2770,DK_electrolyzer,2050,3,22,22,0.0
2771,DK_electrolyzer,2050,3,23,23,0.0
2772,DK_electrolyzer,2050,3,24,24,0.0
2773,EE_E_ENS,2050,1,1,4,0.0
2774,EE_E_ENS,2050,1,5,8,0.0
2775,EE_E_ENS,2050,1,9,12,0.0
2776,EE_E_ENS,2050,1,13,16,0.0
2777,EE_E_ENS,2050,1,17,20,0.0
2778,EE_E_ENS,2050,1,21,24,0.0
2779,EE_E_ENS,2050,2,1,4,0.0
2780,EE_E_ENS,2050,2,5,8,0.0
2781,EE_E_ENS,2050,2,9,12,0.0
2782,EE_E_ENS,2050,2,13,16,0.0
2783,EE_E_ENS,2050,2,17,20,0.0
2784,EE_E_ENS,2050,2,21,24,0.0
2785,EE_E_ENS,2050,3,1,4,0.0
2786,EE_E_ENS,2050,3,5,8,0.0
2787,EE_E_ENS,2050,3,9,12,0.0
2788,EE_E_ENS,2050,3,13,16,0.0
2789,EE_E_ENS,2050,3,17,20,0.0
2790,EE_E_ENS,2050,3,21,24,0.0
2791,EE_Solar,2050,1,1,4,0.0
2792,EE_Solar,2050,1,5,8,0.0
2793,EE_Solar,2050,1,9,12,0.0
2794,EE_Solar,2050,1,13,16,0.0
2795,EE_Solar,2050,1,17,20,0.0
2796,EE_Solar,2050,1,21,24,0.0
2797,EE_Solar,2050,2,1,4,-0.0
2798,EE_Solar,2050,2,5,8,-0.0
2799,EE_Solar,2050,2,9,12,-0.0
2800,EE_Solar,2050,2,13,16,-0.0
2801,EE_Solar,2050,2,17,20,-0.0
2802,EE_Solar,2050,2,21,24,0.0
2803,EE_Solar,2050,3,1,4,0.0
2804,EE_Solar,2050,3,5,8,0.0
2805,EE_Solar,2050,3,9,12,0.0
2806,EE_Solar,2050,3,13,16,0.0
2807,EE_Solar,2050,3,17,20,0.0
2808,EE_Solar,2050,3,21,24,0.0
2809,EE_Wind_Offshore,2050,1,1,4,0.0
2810,EE_Wind_Offshore,2050,1,5,8,0.0
2811,EE_Wind_Offshore,2050,1,9,12,0.0
2812,EE_Wind_Offshore,2050,1,13,16,0.0
2813,EE_Wind_Offshore,2050,1,17,20,0.0
2814,EE_Wind_Offshore,2050,1,21,24,0.0
2815,EE_Wind_Offshore,2050,2,1,4,-0.0
2816,EE_Wind_Offshore,2050,2,5,8,-0.0
2817,EE_Wind_Offshore,2050,2,9,12,-0.0
2818,EE_Wind_Offshore,2050,2,13,16,-0.0
2819,EE_Wind_Offshore,2050,2,17,20,-0.0
2820,EE_Wind_Offshore,2050,2,21,24,-0.0
2821,EE_Wind_Offshore,2050,3,1,4,0.0
2822,EE_Wind_Offshore,2050,3,5,8,0.0
2823,EE_Wind_Offshore,2050,3,9,12,0.0
2824,EE_Wind_Offshore,2050,3,13,16,0.0
2825,EE_Wind_Offshore,2050,3,17,20,0.0
2826,EE_Wind_Offshore,2050,3,21,24,0.0
2827,EE_Wind_Onshore,2050,1,1,4,0.0
2828,EE_Wind_Onshore,2050,1,5,8,0.0
2829,EE_Wind_Onshore,2050,1,9,12,-0.0
2830,EE_Wind_Onshore,2050,1,13,16,-0.0
2831,EE_Wind_Onshore,2050,1,17,20,-0.0
2832,EE_Wind_Onshore,2050,1,21,24,0.0
2833,EE_Wind_Onshore,2050,2,1,4,-0.0
2834,EE_Wind_Onshore,2050,2,5,8,-0.0
2835,EE_Wind_Onshore,2050,2,9,12,-0.0
2836,EE_Wind_Onshore,2050,2,13,16,-0.0
2837,EE_Wind_Onshore,2050,2,17,20,-0.0
2838,EE_Wind_Onshore,2050,2,21,24,-0.0
2839,EE_Wind_Onshore,2050,3,1,4,-0.0
2840,EE_Wind_Onshore,2050,3,5,8,-0.0
2841,EE_Wind_Onshore,2050,3,9,12,-0.0
2842,EE_Wind_Onshore,2050,3,13,16,-0.0
2843,EE_Wind_Onshore,2050,3,17,20,-0.0
2844,EE_Wind_Onshore,2050,3,21,24,-0.0
2845,EE_electrolyzer,2050,1,1,4,0.0
2846,EE_electrolyzer,2050,1,5,8,0.0
2847,EE_electrolyzer,2050,1,9,12,0.0
2848,EE_electrolyzer,2050,1,13,16,0.0
2849,EE_electrolyzer,2050,1,17,20,0.0
2850,EE_electrolyzer,2050,1,21,24,0.0
2851,EE_electrolyzer,2050,2,1,4,0.0
2852,EE_electrolyzer,2050,2,5,8,0.0
2853,EE_electrolyzer,2050,2,9,12,0.0
