id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
335,electrolizer,2030,1,335,335,5.0
336,electrolizer,2030,1,336,336,5.0
337,electrolizer,2030,1,337,337,5.0
338,electrolizer,2030,1,338,338,5.0
339,electrolizer,2030,1,339,339,5.0
340,electrolizer,2030,1,340,340,50.0
341,electrolizer,2030,1,341,341,50.0
342,electrolizer,2030,1,342,342,50.0
343,electrolizer,2030,1,343,343,50.0
344,electrolizer,2030,1,344,344,5.0
345,electrolizer,2030,1,345,345,5.0
346,electrolizer,2030,1,346,346,5.0
347,electrolizer,2030,1,347,347,5.0
348,electrolizer,2030,1,348,348,5.0
349,electrolizer,2030,1,349,349,5.0
350,electrolizer,2030,1,350,350,5.0
351,electrolizer,2030,1,351,351,5.0
352,electrolizer,2030,1,352,352,5.0
353,electrolizer,2030,1,353,353,5.0
354,electrolizer,2030,1,354,354,5.0
355,electrolizer,2030,1,355,355,5.0
356,electrolizer,2030,1,356,356,5.0
357,electrolizer,2030,1,357,357,5.0
358,electrolizer,2030,1,358,358,50.0
359,electrolizer,2030,1,359,359,5.0
360,electrolizer,2030,1,360,360,5.0
361,electrolizer,2030,1,361,361,5.0
362,electrolizer,2030,1,362,362,5.0
363,electrolizer,2030,1,363,363,5.0
364,electrolizer,2030,1,364,364,5.0
365,electrolizer,2030,1,365,365,5.0
366,electrolizer,2030,1,366,366,5.0
367,electrolizer,2030,1,367,367,5.0
368,electrolizer,2030,1,368,368,5.0
369,electrolizer,2030,1,369,369,5.0
370,electrolizer,2030,1,370,370,5.0
371,electrolizer,2030,1,371,371,5.0
372,electrolizer,2030,1,372,372,5.0
373,electrolizer,2030,1,373,373,5.0
374,electrolizer,2030,1,374,374,5.0
375,electrolizer,2030,1,375,375,5.0
376,electrolizer,2030,1,376,376,50.0
377,electrolizer,2030,1,377,377,50.0
378,electrolizer,2030,1,378,378,50.0
379,electrolizer,2030,1,379,379,50.0
380,electrolizer,2030,1,380,380,50.0
381,electrolizer,2030,1,381,381,5.0
382,electrolizer,2030,1,382,382,5.0
383,electrolizer,2030,1,383,383,5.0
384,electrolizer,2030,1,384,384,5.0
385,electrolizer,2030,1,385,385,5.0
386,electrolizer,2030,1,386,386,5.0
387,electrolizer,2030,1,387,387,5.0
388,electrolizer,2030,1,388,388,5.0
389,electrolizer,2030,1,389,389,5.0
390,electrolizer,2030,1,390,390,5.0
391,electrolizer,2030,1,391,391,5.0
392,electrolizer,2030,1,392,392,5.0
393,electrolizer,2030,1,393,393,5.0
394,electrolizer,2030,1,394,394,5.0
395,electrolizer,2030,1,395,395,5.0
396,electrolizer,2030,1,396,396,5.0
397,electrolizer,2030,1,397,397,5.0
398,electrolizer,2030,1,398,398,5.0
399,electrolizer,2030,1,399,399,5.0
400,electrolizer,2030,1,400,400,5.0
401,electrolizer,2030,1,401,401,5.0
402,electrolizer,2030,1,402,402,5.0
403,electrolizer,2030,1,403,403,5.0
404,electrolizer,2030,1,404,404,5.0
405,electrolizer,2030,1,405,405,5.0
406,electrolizer,2030,1,406,406,5.0
407,electrolizer,2030,1,407,407,50.0
408,electrolizer,2030,1,408,408,5.0
409,electrolizer,2030,1,409,409,50.0
410,electrolizer,2030,1,410,410,50.0
411,electrolizer,2030,1,411,411,50.0
412,electrolizer,2030,1,412,412,50.0
413,electrolizer,2030,1,413,413,50.0
414,electrolizer,2030,1,414,414,50.0
415,electrolizer,2030,1,415,415,50.0
416,electrolizer,2030,1,416,416,50.0
417,electrolizer,2030,1,417,417,50.0
418,electrolizer,2030,1,418,418,50.0
419,electrolizer,2030,1,419,419,153.84615384615384
420,electrolizer,2030,1,420,420,153.84615384615384
421,electrolizer,2030,1,421,421,50.0
422,electrolizer,2030,1,422,422,153.84615384615384
423,electrolizer,2030,1,423,423,153.84615384615384
424,electrolizer,2030,1,424,424,153.84615384615384
425,electrolizer,2030,1,425,425,153.84615384615384
426,electrolizer,2030,1,426,426,153.84615384615384
427,electrolizer,2030,1,427,427,153.84615384615384
428,electrolizer,2030,1,428,428,153.84615384615384
429,electrolizer,2030,1,429,429,153.84615384615384
430,electrolizer,2030,1,430,430,153.84615384615384
431,electrolizer,2030,1,431,431,153.84615384615384
432,electrolizer,2030,1,432,432,153.84615384615384
433,electrolizer,2030,1,433,433,153.84615384615384
434,electrolizer,2030,1,434,434,153.84615384615384
435,electrolizer,2030,1,435,435,153.84615384615384
436,electrolizer,2030,1,436,436,153.84615384615384
437,electrolizer,2030,1,437,437,153.84615384615384
438,electrolizer,2030,1,438,438,153.84615384615384
439,electrolizer,2030,1,439,439,153.84615384615384
440,electrolizer,2030,1,440,440,153.84615384615384
441,electrolizer,2030,1,441,441,153.84615384615384
442,electrolizer,2030,1,442,442,153.84615384615384
443,electrolizer,2030,1,443,443,153.84615384615384
444,electrolizer,2030,1,444,444,153.84615384615384
445,electrolizer,2030,1,445,445,153.84615384615384
446,electrolizer,2030,1,446,446,153.84615384615384
447,electrolizer,2030,1,447,447,153.84615384615384
448,electrolizer,2030,1,448,448,153.84615384615384
449,electrolizer,2030,1,449,449,153.84615384615384
450,electrolizer,2030,1,450,450,153.84615384615384
451,electrolizer,2030,1,451,451,153.84615384615384
452,electrolizer,2030,1,452,452,153.84615384615384
453,electrolizer,2030,1,453,453,153.84615384615384
454,electrolizer,2030,1,454,454,153.84615384615384
455,electrolizer,2030,1,455,455,153.84615384615384
456,electrolizer,2030,1,456,456,153.84615384615384
457,electrolizer,2030,1,457,457,153.84615384615384
458,electrolizer,2030,1,458,458,153.84615384615384
459,electrolizer,2030,1,459,459,153.84615384615384
460,electrolizer,2030,1,460,460,153.84615384615384
461,electrolizer,2030,1,461,461,153.84615384615384
462,electrolizer,2030,1,462,462,153.84615384615384
463,electrolizer,2030,1,463,463,153.84615384615384
464,electrolizer,2030,1,464,464,153.84615384615384
465,electrolizer,2030,1,465,465,153.84615384615384
466,electrolizer,2030,1,466,466,153.84615384615384
467,electrolizer,2030,1,467,467,153.84615384615384
468,electrolizer,2030,1,468,468,153.84615384615384
469,electrolizer,2030,1,469,469,153.84615384615384
470,electrolizer,2030,1,470,470,153.84615384615384
471,electrolizer,2030,1,471,471,153.84615384615384
472,electrolizer,2030,1,472,472,153.84615384615384
473,electrolizer,2030,1,473,473,153.84615384615384
474,electrolizer,2030,1,474,474,153.84615384615384
475,electrolizer,2030,1,475,475,153.84615384615384
476,electrolizer,2030,1,476,476,153.84615384615384
477,electrolizer,2030,1,477,477,153.84615384615384
478,electrolizer,2030,1,478,478,50.0
479,electrolizer,2030,1,479,479,50.0
480,electrolizer,2030,1,480,480,50.0
481,electrolizer,2030,1,481,481,50.0
482,electrolizer,2030,1,482,482,50.0
483,electrolizer,2030,1,483,483,50.0
484,electrolizer,2030,1,484,484,50.0
485,electrolizer,2030,1,485,485,50.0
486,electrolizer,2030,1,486,486,50.0
487,electrolizer,2030,1,487,487,50.0
488,electrolizer,2030,1,488,488,50.0
489,electrolizer,2030,1,489,489,50.0
490,electrolizer,2030,1,490,490,50.0
491,electrolizer,2030,1,491,491,50.0
492,electrolizer,2030,1,492,492,50.0
493,electrolizer,2030,1,493,493,50.0
494,electrolizer,2030,1,494,494,50.0
495,electrolizer,2030,1,495,495,50.0
496,electrolizer,2030,1,496,496,50.0
497,electrolizer,2030,1,497,497,50.0
498,electrolizer,2030,1,498,498,50.0
499,electrolizer,2030,1,499,499,50.0
500,electrolizer,2030,1,500,500,50.0
501,electrolizer,2030,1,501,501,50.0
502,electrolizer,2030,1,502,502,50.0
503,electrolizer,2030,1,503,503,50.0
504,electrolizer,2030,1,504,504,50.0
505,electrolizer,2030,1,505,505,50.0
506,electrolizer,2030,1,506,506,50.0
507,electrolizer,2030,1,507,507,50.0
508,electrolizer,2030,1,508,508,50.0
509,electrolizer,2030,1,509,509,50.0
510,electrolizer,2030,1,510,510,50.0
511,electrolizer,2030,1,511,511,50.0
512,electrolizer,2030,1,512,512,50.0
513,electrolizer,2030,1,513,513,50.0
514,electrolizer,2030,1,514,514,50.0
515,electrolizer,2030,1,515,515,50.0
516,electrolizer,2030,1,516,516,50.0
517,electrolizer,2030,1,517,517,50.0
518,electrolizer,2030,1,518,518,50.0
519,electrolizer,2030,1,519,519,50.0
520,electrolizer,2030,1,520,520,50.0
521,electrolizer,2030,1,521,521,70.0
522,electrolizer,2030,1,522,522,153.84615384615384
523,electrolizer,2030,1,523,523,153.84615384615384
524,electrolizer,2030,1,524,524,153.84615384615384
525,electrolizer,2030,1,525,525,153.84615384615384
526,electrolizer,2030,1,526,526,153.84615384615384
527,electrolizer,2030,1,527,527,153.84615384615384
528,electrolizer,2030,1,528,528,153.84615384615384
529,electrolizer,2030,1,529,529,153.84615384615384
530,electrolizer,2030,1,530,530,153.84615384615384
531,electrolizer,2030,1,531,531,153.84615384615384
532,electrolizer,2030,1,532,532,153.84615384615384
533,electrolizer,2030,1,533,533,153.84615384615384
534,electrolizer,2030,1,534,534,153.84615384615384
535,electrolizer,2030,1,535,535,153.84615384615384
536,electrolizer,2030,1,536,536,153.84615384615384
537,electrolizer,2030,1,537,537,50.0
538,electrolizer,2030,1,538,538,50.0
539,electrolizer,2030,1,539,539,50.0
540,electrolizer,2030,1,540,540,50.0
541,electrolizer,2030,1,541,541,50.0
542,electrolizer,2030,1,542,542,50.0
543,electrolizer,2030,1,543,543,50.0
544,electrolizer,2030,1,544,544,5.0
545,electrolizer,2030,1,545,545,5.0
546,electrolizer,2030,1,546,546,5.0
547,electrolizer,2030,1,547,547,5.0
548,electrolizer,2030,1,548,548,5.0
549,electrolizer,2030,1,549,549,5.0
550,electrolizer,2030,1,550,550,5.0
551,electrolizer,2030,1,551,551,5.0
552,electrolizer,2030,1,552,552,5.0
553,electrolizer,2030,1,553,553,5.0
554,electrolizer,2030,1,554,554,5.0
555,electrolizer,2030,1,555,555,5.0
556,electrolizer,2030,1,556,556,5.0
557,electrolizer,2030,1,557,557,5.0
558,electrolizer,2030,1,558,558,5.0
559,electrolizer,2030,1,559,559,5.0
560,electrolizer,2030,1,560,560,5.0
561,electrolizer,2030,1,561,561,5.0
562,electrolizer,2030,1,562,562,5.0
563,electrolizer,2030,1,563,563,5.0
564,electrolizer,2030,1,564,564,5.0
565,electrolizer,2030,1,565,565,5.0
566,electrolizer,2030,1,566,566,5.0
567,electrolizer,2030,1,567,567,5.0
568,electrolizer,2030,1,568,568,5.0
569,electrolizer,2030,1,569,569,5.0
570,electrolizer,2030,1,570,570,5.0
571,electrolizer,2030,1,571,571,5.0
572,electrolizer,2030,1,572,572,5.0
573,electrolizer,2030,1,573,573,5.0
574,electrolizer,2030,1,574,574,5.0
575,electrolizer,2030,1,575,575,5.0
576,electrolizer,2030,1,576,576,5.0
577,electrolizer,2030,1,577,577,5.0
578,electrolizer,2030,1,578,578,5.0
579,electrolizer,2030,1,579,579,50.0
580,electrolizer,2030,1,580,580,50.0
581,electrolizer,2030,1,581,581,50.0
582,electrolizer,2030,1,582,582,50.0
583,electrolizer,2030,1,583,583,50.0
584,electrolizer,2030,1,584,584,50.0
585,electrolizer,2030,1,585,585,50.0
586,electrolizer,2030,1,586,586,50.0
587,electrolizer,2030,1,587,587,50.0
588,electrolizer,2030,1,588,588,50.0
589,electrolizer,2030,1,589,589,50.0
590,electrolizer,2030,1,590,590,50.0
591,electrolizer,2030,1,591,591,50.0
592,electrolizer,2030,1,592,592,50.0
593,electrolizer,2030,1,593,593,50.0
594,electrolizer,2030,1,594,594,50.0
595,electrolizer,2030,1,595,595,50.0
596,electrolizer,2030,1,596,596,50.0
597,electrolizer,2030,1,597,597,50.0
598,electrolizer,2030,1,598,598,50.0
599,electrolizer,2030,1,599,599,5.0
600,electrolizer,2030,1,600,600,5.0
601,electrolizer,2030,1,601,601,5.0
602,electrolizer,2030,1,602,602,5.0
603,electrolizer,2030,1,603,603,5.0
604,electrolizer,2030,1,604,604,5.0
605,electrolizer,2030,1,605,605,5.0
606,electrolizer,2030,1,606,606,5.0
607,electrolizer,2030,1,607,607,5.0
608,electrolizer,2030,1,608,608,5.0
609,electrolizer,2030,1,609,609,5.0
610,electrolizer,2030,1,610,610,5.0
611,electrolizer,2030,1,611,611,5.0
612,electrolizer,2030,1,612,612,5.0
613,electrolizer,2030,1,613,613,5.0
614,electrolizer,2030,1,614,614,5.0
615,electrolizer,2030,1,615,615,5.0
616,electrolizer,2030,1,616,616,5.0
617,electrolizer,2030,1,617,617,5.0
618,electrolizer,2030,1,618,618,5.0
619,electrolizer,2030,1,619,619,5.0
620,electrolizer,2030,1,620,620,5.0
621,electrolizer,2030,1,621,621,5.0
622,electrolizer,2030,1,622,622,5.0
623,electrolizer,2030,1,623,623,5.0
624,electrolizer,2030,1,624,624,5.0
625,electrolizer,2030,1,625,625,5.0
626,electrolizer,2030,1,626,626,5.0
627,electrolizer,2030,1,627,627,5.0
628,electrolizer,2030,1,628,628,5.0
629,electrolizer,2030,1,629,629,5.0
630,electrolizer,2030,1,630,630,5.0
631,electrolizer,2030,1,631,631,5.0
632,electrolizer,2030,1,632,632,5.0
633,electrolizer,2030,1,633,633,5.0
634,electrolizer,2030,1,634,634,5.0
635,electrolizer,2030,1,635,635,5.0
636,electrolizer,2030,1,636,636,50.0
637,electrolizer,2030,1,637,637,50.0
638,electrolizer,2030,1,638,638,50.0
639,electrolizer,2030,1,639,639,50.0
640,electrolizer,2030,1,640,640,50.0
641,electrolizer,2030,1,641,641,50.0
642,electrolizer,2030,1,642,642,50.0
643,electrolizer,2030,1,643,643,50.0
644,electrolizer,2030,1,644,644,50.0
645,electrolizer,2030,1,645,645,50.0
646,electrolizer,2030,1,646,646,50.0
647,electrolizer,2030,1,647,647,5.0
648,electrolizer,2030,1,648,648,5.0
649,electrolizer,2030,1,649,649,5.0
